code,vws_minus_0_days,vws_minus_3_days,vws_minus_7_days,vws_minus_14_days
AL021900,33.05557893060946,33.05557893060946,33.05557893060946,33.05557893060946
AL031900,34.38398680431955,34.38398680431955,34.38398680431955,34.38398680431955
AL041900,12.406606220290696,12.406606220290696,12.406606220290696,12.406606220290696
AL051900,26.911092447244798,26.911092447244798,26.911092447244798,26.911092447244798
AL061900,21.42672757197072,21.42672757197072,21.42672757197072,21.42672757197072
AL071900,28.10537295306112,28.10537295306112,28.10537295306112,28.10537295306112
AL011901,11.12045503961592,11.12045503961592,11.12045503961592,11.12045503961592
AL021901,38.948136249656336,38.948136249656336,38.948136249656336,38.948136249656336
AL031901,38.948136249656336,38.948136249656336,38.948136249656336,38.948136249656336
AL041901,45.72385517490497,45.72385517490497,45.72385517490497,45.72385517490497
AL051901,42.94133343044816,42.94133343044816,42.94133343044816,42.94133343044816
AL061901,26.354929600468214,26.354929600468214,26.354929600468214,26.354929600468214
AL071901,32.069917072014256,32.069917072014256,32.069917072014256,32.069917072014256
AL081901,49.21100113233144,49.21100113233144,49.21100113233144,49.21100113233144
AL091901,39.446775692683524,39.446775692683524,39.446775692683524,39.446775692683524
AL101901,31.454367326938957,31.454367326938957,31.454367326938957,31.454367326938957
AL111901,42.94133343044816,42.94133343044816,42.94133343044816,42.94133343044816
AL121901,10.55547354354685,10.55547354354685,10.55547354354685,10.55547354354685
AL131901,24.437608631472166,24.437608631472166,24.437608631472166,24.437608631472166
AL011902,18.060928539515608,18.060928539515608,18.060928539515608,18.060928539515608
AL021902,18.640774571447906,18.640774571447906,18.640774571447906,18.640774571447906
AL031902,34.36012780588752,34.36012780588752,34.36012780588752,34.36012780588752
AL041902,17.67122310358357,17.67122310358357,17.67122310358357,17.67122310358357
AL051902,24.437608631472166,24.437608631472166,24.437608631472166,24.437608631472166
AL011903,24.437608631472166,24.437608631472166,24.437608631472166,24.437608631472166
AL021903,33.7243946106966,33.7243946106966,33.7243946106966,33.7243946106966
AL031903,24.128318492164613,24.128318492164613,24.128318492164613,24.128318492164613
AL041903,41.56828140593505,41.56828140593505,41.56828140593505,41.56828140593505
AL051903,16.954162919700757,16.954162919700757,16.954162919700757,16.954162919700757
AL061903,27.130543715658295,27.130543715658295,27.130543715658295,27.130543715658295
AL071903,42.33727883829136,42.33727883829136,42.33727883829136,42.33727883829136
AL081903,30.106840606923033,30.106840606923033,30.106840606923033,30.106840606923033
AL091903,16.954162919700757,16.954162919700757,16.954162919700757,16.954162919700757
AL101903,39.978902220624356,39.978902220624356,39.978902220624356,39.978902220624356
AL011904,27.106576542339607,27.106576542339607,27.106576542339607,27.106576542339607
AL021904,44.866744830520396,44.866744830520396,44.866744830520396,44.866744830520396
AL031904,27.106576542339607,27.106576542339607,27.106576542339607,27.106576542339607
AL041904,23.44897501903584,23.44897501903584,23.44897501903584,23.44897501903584
AL051904,50.380502185992135,50.380502185992135,50.380502185992135,50.380502185992135
AL061904,21.42672757197072,21.42672757197072,21.42672757197072,21.42672757197072
AL011905,40.85750000358757,40.85750000358757,40.85750000358757,40.85750000358757
AL021905,51.18561413781831,51.18561413781831,51.18561413781831,51.18561413781831
AL031905,18.060928539515608,18.060928539515608,18.060928539515608,18.060928539515608
AL041905,28.532974356180826,28.532974356180826,28.532974356180826,28.532974356180826
AL051905,18.75748913650375,18.75748913650375,18.75748913650375,18.75748913650375
AL011906,11.12045503961592,11.12045503961592,11.12045503961592,11.12045503961592
AL021906,13.137366631177677,13.137366631177677,13.137366631177677,13.137366631177677
AL031906,31.099554219183076,31.099554219183076,31.099554219183076,31.099554219183076
AL041906,26.326077720846907,26.326077720846907,26.326077720846907,26.326077720846907
AL051906,38.69952160948185,38.69952160948185,38.69952160948185,38.69952160948185
AL061906,29.167247138523358,29.167247138523358,29.167247138523358,29.167247138523358
AL071906,26.28053551161689,26.28053551161689,26.28053551161689,26.28053551161689
AL081906,29.167247138523358,29.167247138523358,29.167247138523358,29.167247138523358
AL091906,42.65569437953765,42.65569437953765,42.65569437953765,42.65569437953765
AL101906,21.51787955320759,21.51787955320759,21.51787955320759,21.51787955320759
AL111906,16.80858920375657,16.80858920375657,16.80858920375657,16.80858920375657
AL011907,22.545897525427833,22.545897525427833,22.545897525427833,22.545897525427833
AL021907,14.222003737435964,14.222003737435964,14.222003737435964,14.222003737435964
AL031907,28.55025892834592,28.55025892834592,28.55025892834592,28.55025892834592
AL041907,44.31755108688254,44.31755108688254,44.31755108688254,44.31755108688254
AL051907,48.432217668118014,48.432217668118014,48.432217668118014,48.432217668118014
AL011908,25.99115945376744,25.99115945376744,25.99115945376744,25.99115945376744
AL021908,16.954162919700757,16.954162919700757,16.954162919700757,16.954162919700757
AL031908,26.972598948165775,26.972598948165775,26.972598948165775,26.972598948165775
AL041908,42.47794330237429,42.47794330237429,42.47794330237429,42.47794330237429
AL051908,39.99749016524828,39.99749016524828,39.99749016524828,39.99749016524828
AL061908,46.3252759684696,46.3252759684696,46.3252759684696,46.3252759684696
AL071908,21.96604813355229,21.96604813355229,21.96604813355229,21.96604813355229
AL081908,35.982278888961105,35.982278888961105,35.982278888961105,35.982278888961105
AL091908,29.167247138523358,29.167247138523358,29.167247138523358,29.167247138523358
AL101908,40.37895152786142,40.37895152786142,40.37895152786142,40.37895152786142
AL011909,27.243450294704793,27.243450294704793,27.243450294704793,27.243450294704793
AL021909,13.064056014348983,13.064056014348983,13.064056014348983,13.064056014348983
AL031909,16.954162919700757,16.954162919700757,16.954162919700757,16.954162919700757
AL041909,38.835398926312365,38.835398926312365,38.835398926312365,38.835398926312365
AL051909,15.248413011370499,15.248413011370499,15.248413011370499,15.248413011370499
AL061909,44.866744830520396,44.866744830520396,44.866744830520396,44.866744830520396
AL071909,9.916182036167632,9.916182036167632,9.916182036167632,9.916182036167632
AL081909,24.128318492164613,24.128318492164613,24.128318492164613,24.128318492164613
AL091909,17.97695245767586,17.97695245767586,17.97695245767586,17.97695245767586
AL101909,9.085746398734067,9.085746398734067,9.085746398734067,9.085746398734067
AL111909,32.85374113465588,32.85374113465588,32.85374113465588,32.85374113465588
AL121909,28.532974356180826,28.532974356180826,28.532974356180826,28.532974356180826
AL011910,33.15312708033969,33.15312708033969,33.15312708033969,33.15312708033969
AL021910,31.164234891374562,31.164234891374562,31.164234891374562,31.164234891374562
AL031910,42.33727883829136,42.33727883829136,42.33727883829136,42.33727883829136
AL041910,30.270036490816068,30.270036490816068,30.270036490816068,30.270036490816068
AL051910,28.532974356180826,28.532974356180826,28.532974356180826,28.532974356180826
AL011911,28.631457331078792,28.631457331078792,28.631457331078792,28.631457331078792
AL021911,11.79244967907921,11.79244967907921,11.79244967907921,11.79244967907921
AL031911,39.60111681448172,39.60111681448172,39.60111681448172,39.60111681448172
AL041911,40.85750000358757,40.85750000358757,40.85750000358757,40.85750000358757
AL051911,21.768101598265968,21.768101598265968,21.768101598265968,21.768101598265968
AL061911,17.749321014055838,17.749321014055838,17.749321014055838,17.749321014055838
AL011912,23.951740493256292,23.951740493256292,23.951740493256292,23.951740493256292
AL021912,23.134022921411127,23.134022921411127,23.134022921411127,23.134022921411127
AL031912,36.078236480887234,36.078236480887234,36.078236480887234,36.078236480887234
AL041912,28.631457331078792,28.631457331078792,28.631457331078792,28.631457331078792
AL051912,23.951740493256292,23.951740493256292,23.951740493256292,23.951740493256292
AL061912,15.248413011370499,15.248413011370499,15.248413011370499,15.248413011370499
AL071912,28.532974356180826,28.532974356180826,28.532974356180826,28.532974356180826
AL011913,28.532974356180826,28.532974356180826,28.532974356180826,28.532974356180826
AL021913,44.91001542513508,44.91001542513508,44.91001542513508,44.91001542513508
AL031913,31.8252700249077,31.8252700249077,31.8252700249077,31.8252700249077
AL041913,33.269348872895335,33.269348872895335,33.269348872895335,33.269348872895335
AL051913,34.11432859951899,34.11432859951899,34.11432859951899,34.11432859951899
AL061913,18.690319866552095,18.690319866552095,18.690319866552095,18.690319866552095
AL011914,18.00160142615899,18.00160142615899,18.00160142615899,18.00160142615899
AL011915,22.50641199733214,22.50641199733214,22.50641199733214,22.50641199733214
AL021915,28.7687836176643,28.7687836176643,28.7687836176643,28.7687836176643
AL031915,46.4704466166665,46.4704466166665,46.4704466166665,46.4704466166665
AL041915,22.278244091267744,22.278244091267744,22.278244091267744,22.278244091267744
AL051915,33.489905235724244,33.489905235724244,33.489905235724244,33.489905235724244
AL061915,38.835398926312365,38.835398926312365,38.835398926312365,38.835398926312365
AL011916,10.55547354354685,10.55547354354685,10.55547354354685,10.55547354354685
AL021916,27.106576542339607,27.106576542339607,27.106576542339607,27.106576542339607
AL031916,42.94133343044816,42.94133343044816,42.94133343044816,42.94133343044816
AL041916,37.04670382282013,37.04670382282013,37.04670382282013,37.04670382282013
AL051916,32.08077675504661,32.08077675504661,32.08077675504661,32.08077675504661
AL061916,42.14417876277745,42.14417876277745,42.14417876277745,42.14417876277745
AL071916,38.09600886565029,38.09600886565029,38.09600886565029,38.09600886565029
AL081916,44.32762950821501,44.32762950821501,44.32762950821501,44.32762950821501
AL091916,23.134022921411127,23.134022921411127,23.134022921411127,23.134022921411127
AL101916,46.23585129391597,46.23585129391597,46.23585129391597,46.23585129391597
AL111916,35.982278888961105,35.982278888961105,35.982278888961105,35.982278888961105
AL121916,26.972598948165775,26.972598948165775,26.972598948165775,26.972598948165775
AL131916,38.835398926312365,38.835398926312365,38.835398926312365,38.835398926312365
AL141916,14.889488883075884,14.889488883075884,14.889488883075884,14.889488883075884
AL151916,31.298961644118485,31.298961644118485,31.298961644118485,31.298961644118485
AL011917,38.835398926312365,38.835398926312365,38.835398926312365,38.835398926312365
AL021917,44.91001542513508,44.91001542513508,44.91001542513508,44.91001542513508
AL031917,41.50917969336334,41.50917969336334,41.50917969336334,41.50917969336334
AL041917,40.85750000358757,40.85750000358757,40.85750000358757,40.85750000358757
AL011918,40.85750000358757,40.85750000358757,40.85750000358757,40.85750000358757
AL021918,40.85750000358757,40.85750000358757,40.85750000358757,40.85750000358757
AL031918,33.269348872895335,33.269348872895335,33.269348872895335,33.269348872895335
AL041918,10.750089812150483,10.750089812150483,10.750089812150483,10.750089812150483
AL051918,24.36245724115765,24.36245724115765,24.36245724115765,24.36245724115765
AL061918,38.09600886565029,38.09600886565029,38.09600886565029,38.09600886565029
AL011919,13.064056014348983,13.064056014348983,13.064056014348983,13.064056014348983
AL031919,39.99749016524828,39.99749016524828,39.99749016524828,39.99749016524828
AL021919,38.09600886565029,38.09600886565029,38.09600886565029,38.09600886565029
AL041919,26.972598948165775,26.972598948165775,26.972598948165775,26.972598948165775
AL051919,27.976541216656297,27.976541216656297,27.976541216656297,27.976541216656297
AL011920,32.96109735773326,32.96109735773326,32.96109735773326,32.96109735773326
AL021920,29.167247138523358,29.167247138523358,29.167247138523358,29.167247138523358
AL031920,28.1828528753128,28.1828528753128,28.1828528753128,28.1828528753128
AL041920,27.976541216656297,27.976541216656297,27.976541216656297,27.976541216656297
AL051920,11.79244967907921,11.79244967907921,11.79244967907921,11.79244967907921
AL011921,16.80858920375657,16.80858920375657,16.80858920375657,16.80858920375657
AL021921,23.279191106790147,23.279191106790147,23.279191106790147,23.279191106790147
AL031921,30.558259960189105,30.558259960189105,30.558259960189105,30.558259960189105
AL041921,27.76405412604193,27.76405412604193,27.76405412604193,27.76405412604193
AL051921,13.064056014348983,13.064056014348983,13.064056014348983,13.064056014348983
AL061921,27.106576542339607,27.106576542339607,27.106576542339607,27.106576542339607
AL071921,25.278328690873803,25.278328690873803,25.278328690873803,25.278328690873803
AL011922,23.012357693557405,23.012357693557405,23.012357693557405,23.012357693557405
AL021922,33.815241387721386,33.815241387721386,33.815241387721386,33.815241387721386
AL031922,26.98903600248197,26.98903600248197,26.98903600248197,26.98903600248197
AL041922,31.298961644118485,31.298961644118485,31.298961644118485,31.298961644118485
AL051922,18.060928539515608,18.060928539515608,18.060928539515608,18.060928539515608
AL011923,23.279191106790147,23.279191106790147,23.279191106790147,23.279191106790147
AL021923,36.42400607370333,36.42400607370333,36.42400607370333,36.42400607370333
AL031923,31.8252700249077,31.8252700249077,31.8252700249077,31.8252700249077
AL041923,33.269348872895335,33.269348872895335,33.269348872895335,33.269348872895335
AL051923,16.954162919700757,16.954162919700757,16.954162919700757,16.954162919700757
AL061923,22.477433050900217,22.477433050900217,22.477433050900217,22.477433050900217
AL071923,31.953168899916506,31.953168899916506,31.953168899916506,31.953168899916506
AL081923,23.279191106790147,23.279191106790147,23.279191106790147,23.279191106790147
AL091923,32.32871719793573,32.32871719793573,32.32871719793573,32.32871719793573
AL011924,18.060928539515608,18.060928539515608,18.060928539515608,18.060928539515608
AL021924,22.50641199733214,22.50641199733214,22.50641199733214,22.50641199733214
AL031924,38.948136249656336,38.948136249656336,38.948136249656336,38.948136249656336
AL041924,39.611651156864006,39.611651156864006,39.611651156864006,39.611651156864006
AL051924,13.064056014348983,13.064056014348983,13.064056014348983,13.064056014348983
AL061924,26.354929600468214,26.354929600468214,26.354929600468214,26.354929600468214
AL071924,32.069917072014256,32.069917072014256,32.069917072014256,32.069917072014256
AL081924,18.060928539515608,18.060928539515608,18.060928539515608,18.060928539515608
AL091924,16.977716092741055,16.977716092741055,16.977716092741055,16.977716092741055
AL101924,23.012357693557405,23.012357693557405,23.012357693557405,23.012357693557405
AL111924,27.106576542339607,27.106576542339607,27.106576542339607,27.106576542339607
AL011925,31.4520020165199,31.4520020165199,31.4520020165199,31.4520020165199
AL021925,28.1828528753128,28.1828528753128,28.1828528753128,28.1828528753128
AL031925,24.509308282624794,24.509308282624794,24.509308282624794,24.509308282624794
AL041925,12.406606220290696,12.406606220290696,12.406606220290696,12.406606220290696
AL011926,40.85750000358757,40.85750000358757,40.85750000358757,40.85750000358757
AL021926,41.50917969336334,41.50917969336334,41.50917969336334,41.50917969336334
AL031926,31.298961644118485,31.298961644118485,31.298961644118485,31.298961644118485
AL041926,37.18859852500453,37.18859852500453,37.18859852500453,37.18859852500453
AL051926,31.88281158876897,31.88281158876897,31.88281158876897,31.88281158876897
AL061926,16.80858920375657,16.80858920375657,16.80858920375657,16.80858920375657
AL071926,41.50917969336334,41.50917969336334,41.50917969336334,41.50917969336334
AL081926,31.91168098022373,31.91168098022373,31.91168098022373,31.91168098022373
AL091926,22.278244091267744,22.278244091267744,22.278244091267744,22.278244091267744
AL101926,27.106576542339607,27.106576542339607,27.106576542339607,27.106576542339607
AL111926,28.532974356180826,28.532974356180826,28.532974356180826,28.532974356180826
AL011927,37.18859852500453,37.18859852500453,37.18859852500453,37.18859852500453
AL021927,20.810151337307712,20.810151337307712,20.810151337307712,20.810151337307712
AL031927,35.95149625565254,35.95149625565254,35.95149625565254,35.95149625565254
AL041927,51.18561413781831,51.18561413781831,51.18561413781831,51.18561413781831
AL051927,30.5282160469985,30.5282160469985,30.5282160469985,30.5282160469985
AL061927,18.690319866552095,18.690319866552095,18.690319866552095,18.690319866552095
AL071927,10.55547354354685,10.55547354354685,10.55547354354685,10.55547354354685
AL081927,51.18561413781831,51.18561413781831,51.18561413781831,51.18561413781831
AL011928,26.911092447244798,26.911092447244798,26.911092447244798,26.911092447244798
AL021928,38.835398926312365,38.835398926312365,38.835398926312365,38.835398926312365
AL031928,16.091515474432153,16.091515474432153,16.091515474432153,16.091515474432153
AL041928,26.78002864229383,26.78002864229383,26.78002864229383,26.78002864229383
AL051928,48.27151739826748,48.27151739826748,48.27151739826748,48.27151739826748
AL061928,35.486769543857655,35.486769543857655,35.486769543857655,35.486769543857655
AL011929,24.509308282624794,24.509308282624794,24.509308282624794,24.509308282624794
AL021929,27.76405412604193,27.76405412604193,27.76405412604193,27.76405412604193
AL031929,44.91001542513508,44.91001542513508,44.91001542513508,44.91001542513508
AL041929,45.72385517490497,45.72385517490497,45.72385517490497,45.72385517490497
AL051929,31.099554219183076,31.099554219183076,31.099554219183076,31.099554219183076
AL011930,46.23585129391597,46.23585129391597,46.23585129391597,46.23585129391597
AL021930,33.7243946106966,33.7243946106966,33.7243946106966,33.7243946106966
AL031930,23.279191106790147,23.279191106790147,23.279191106790147,23.279191106790147
AL011931,18.690319866552095,18.690319866552095,18.690319866552095,18.690319866552095
AL021931,23.012357693557405,23.012357693557405,23.012357693557405,23.012357693557405
AL031931,38.835398926312365,38.835398926312365,38.835398926312365,38.835398926312365
AL041931,38.09600886565029,38.09600886565029,38.09600886565029,38.09600886565029
AL051931,36.36944886481058,36.36944886481058,36.36944886481058,36.36944886481058
AL061931,35.62351483198271,35.62351483198271,35.62351483198271,35.62351483198271
AL071931,46.3252759684696,46.3252759684696,46.3252759684696,46.3252759684696
AL081931,48.85434643197602,48.85434643197602,48.85434643197602,48.85434643197602
AL091931,23.134022921411127,23.134022921411127,23.134022921411127,23.134022921411127
AL101931,18.060928539515608,18.060928539515608,18.060928539515608,18.060928539515608
AL111931,16.80858920375657,16.80858920375657,16.80858920375657,16.80858920375657
AL121931,27.106576542339607,27.106576542339607,27.106576542339607,27.106576542339607
AL131931,27.76405412604193,27.76405412604193,27.76405412604193,27.76405412604193
AL011932,23.44897501903584,23.44897501903584,23.44897501903584,23.44897501903584
AL021932,18.75748913650375,18.75748913650375,18.75748913650375,18.75748913650375
AL031932,21.51787955320759,21.51787955320759,21.51787955320759,21.51787955320759
AL041932,26.911092447244798,26.911092447244798,26.911092447244798,26.911092447244798
AL051932,12.24264531890015,12.24264531890015,12.24264531890015,12.24264531890015
AL061932,21.42672757197072,21.42672757197072,21.42672757197072,21.42672757197072
AL071932,47.322709015848154,47.322709015848154,47.322709015848154,47.322709015848154
AL081932,23.279191106790147,23.279191106790147,23.279191106790147,23.279191106790147
AL091932,42.33727883829136,42.33727883829136,42.33727883829136,42.33727883829136
AL101932,10.750089812150483,10.750089812150483,10.750089812150483,10.750089812150483
AL111932,23.012357693557405,23.012357693557405,23.012357693557405,23.012357693557405
AL121932,33.14737495995631,33.14737495995631,33.14737495995631,33.14737495995631
AL131932,47.722271140094335,47.722271140094335,47.722271140094335,47.722271140094335
AL141932,44.866744830520396,44.866744830520396,44.866744830520396,44.866744830520396
AL151932,44.32762950821501,44.32762950821501,44.32762950821501,44.32762950821501
AL011933,26.356770986892393,26.356770986892393,26.356770986892393,26.356770986892393
AL021933,29.23067923133616,29.23067923133616,29.23067923133616,29.23067923133616
AL031933,38.09600886565029,38.09600886565029,38.09600886565029,38.09600886565029
AL041933,22.945795744454657,22.945795744454657,22.945795744454657,22.945795744454657
AL051933,44.866744830520396,44.866744830520396,44.866744830520396,44.866744830520396
AL061933,32.069917072014256,32.069917072014256,32.069917072014256,32.069917072014256
AL071933,28.10537295306112,28.10537295306112,28.10537295306112,28.10537295306112
AL081933,33.98880235062414,33.98880235062414,33.98880235062414,33.98880235062414
AL091933,26.911092447244798,26.911092447244798,26.911092447244798,26.911092447244798
AL101933,21.42672757197072,21.42672757197072,21.42672757197072,21.42672757197072
AL111933,42.33727883829136,42.33727883829136,42.33727883829136,42.33727883829136
AL121933,42.05284497809822,42.05284497809822,42.05284497809822,42.05284497809822
AL131933,18.690319866552095,18.690319866552095,18.690319866552095,18.690319866552095
AL141933,40.85750000358757,40.85750000358757,40.85750000358757,40.85750000358757
AL151933,32.45841058531161,32.45841058531161,32.45841058531161,32.45841058531161
AL161933,21.51787955320759,21.51787955320759,21.51787955320759,21.51787955320759
AL171933,23.012357693557405,23.012357693557405,23.012357693557405,23.012357693557405
AL181933,27.106576542339607,27.106576542339607,27.106576542339607,27.106576542339607
AL191933,26.972598948165775,26.972598948165775,26.972598948165775,26.972598948165775
AL201933,28.532974356180826,28.532974356180826,28.532974356180826,28.532974356180826
AL011934,18.690319866552095,18.690319866552095,18.690319866552095,18.690319866552095
AL021934,26.98903600248197,26.98903600248197,26.98903600248197,26.98903600248197
AL031934,33.543781332959085,33.543781332959085,33.543781332959085,33.543781332959085
AL041934,40.85750000358757,40.85750000358757,40.85750000358757,40.85750000358757
AL051934,27.132777807577448,27.132777807577448,27.132777807577448,27.132777807577448
AL061934,36.42400607370333,36.42400607370333,36.42400607370333,36.42400607370333
AL071934,23.134022921411127,23.134022921411127,23.134022921411127,23.134022921411127
AL081934,40.85750000358757,40.85750000358757,40.85750000358757,40.85750000358757
AL091934,26.354929600468214,26.354929600468214,26.354929600468214,26.354929600468214
AL101934,39.04617030113947,39.04617030113947,39.04617030113947,39.04617030113947
AL111934,12.406606220290696,12.406606220290696,12.406606220290696,12.406606220290696
AL121934,22.545897525427833,22.545897525427833,22.545897525427833,22.545897525427833
AL131934,27.130543715658295,27.130543715658295,27.130543715658295,27.130543715658295
AL011935,20.608638037667443,20.608638037667443,20.608638037667443,20.608638037667443
AL021935,38.948136249656336,38.948136249656336,38.948136249656336,38.948136249656336
AL031935,30.5282160469985,30.5282160469985,30.5282160469985,30.5282160469985
AL041935,12.406606220290696,12.406606220290696,12.406606220290696,12.406606220290696
AL051935,23.44897501903584,23.44897501903584,23.44897501903584,23.44897501903584
AL061935,27.106576542339607,27.106576542339607,27.106576542339607,27.106576542339607
AL071935,37.253561333204765,37.253561333204765,37.253561333204765,37.253561333204765
AL081935,41.52272150502826,41.52272150502826,41.52272150502826,41.52272150502826
AL011936,18.690319866552095,18.690319866552095,18.690319866552095,18.690319866552095
AL021936,18.75748913650375,18.75748913650375,18.75748913650375,18.75748913650375
AL031936,32.08077675504661,32.08077675504661,32.08077675504661,32.08077675504661
AL041936,9.916182036167632,9.916182036167632,9.916182036167632,9.916182036167632
AL051936,17.749321014055838,17.749321014055838,17.749321014055838,17.749321014055838
AL061936,32.32871719793573,32.32871719793573,32.32871719793573,32.32871719793573
AL071936,23.951740493256292,23.951740493256292,23.951740493256292,23.951740493256292
AL081936,14.802060513549732,14.802060513549732,14.802060513549732,14.802060513549732
AL091936,18.00160142615899,18.00160142615899,18.00160142615899,18.00160142615899
AL101936,33.98880235062414,33.98880235062414,33.98880235062414,33.98880235062414
AL111936,18.060928539515608,18.060928539515608,18.060928539515608,18.060928539515608
AL121936,39.82500518227941,39.82500518227941,39.82500518227941,39.82500518227941
AL131936,39.611651156864006,39.611651156864006,39.611651156864006,39.611651156864006
AL141936,23.279191106790147,23.279191106790147,23.279191106790147,23.279191106790147
AL151936,32.32871719793573,32.32871719793573,32.32871719793573,32.32871719793573
AL161936,21.42672757197072,21.42672757197072,21.42672757197072,21.42672757197072
AL171936,20.816003420173573,20.816003420173573,20.816003420173573,20.816003420173573
AL011937,20.66534588701353,20.66534588701353,20.66534588701353,20.66534588701353
AL021937,17.749321014055838,17.749321014055838,17.749321014055838,17.749321014055838
AL031937,36.36944886481058,36.36944886481058,36.36944886481058,36.36944886481058
AL041937,46.67039388395277,46.67039388395277,46.67039388395277,46.67039388395277
AL051937,44.933558504290204,44.933558504290204,44.933558504290204,44.933558504290204
AL061937,42.33727883829136,42.33727883829136,42.33727883829136,42.33727883829136
AL071937,28.55025892834592,28.55025892834592,28.55025892834592,28.55025892834592
AL081937,38.80470881237469,38.80470881237469,38.80470881237469,38.80470881237469
AL091937,10.50141084969045,10.50141084969045,10.50141084969045,10.50141084969045
AL101937,16.977716092741055,16.977716092741055,16.977716092741055,16.977716092741055
AL111937,32.78404384860066,32.78404384860066,32.78404384860066,32.78404384860066
AL011938,48.432217668118014,48.432217668118014,48.432217668118014,48.432217668118014
AL021938,29.981703562519826,29.981703562519826,29.981703562519826,29.981703562519826
AL031938,38.863508786335935,38.863508786335935,38.863508786335935,38.863508786335935
AL041938,23.44897501903584,23.44897501903584,23.44897501903584,23.44897501903584
AL051938,35.982278888961105,35.982278888961105,35.982278888961105,35.982278888961105
AL061938,31.8252700249077,31.8252700249077,31.8252700249077,31.8252700249077
AL071938,22.460149195406768,22.460149195406768,22.460149195406768,22.460149195406768
AL081938,44.933558504290204,44.933558504290204,44.933558504290204,44.933558504290204
AL091938,16.954162919700757,16.954162919700757,16.954162919700757,16.954162919700757
AL011939,18.690319866552095,18.690319866552095,18.690319866552095,18.690319866552095
AL021939,25.278328690873803,25.278328690873803,25.278328690873803,25.278328690873803
AL031939,42.65569437953765,42.65569437953765,42.65569437953765,42.65569437953765
AL041939,23.279191106790147,23.279191106790147,23.279191106790147,23.279191106790147
AL051939,29.981703562519826,29.981703562519826,29.981703562519826,29.981703562519826
AL061939,23.012357693557405,23.012357693557405,23.012357693557405,23.012357693557405
AL011940,30.5282160469985,30.5282160469985,30.5282160469985,30.5282160469985
AL021940,18.69590174518382,18.69590174518382,18.69590174518382,18.69590174518382
AL031940,25.278328690873803,25.278328690873803,25.278328690873803,25.278328690873803
AL041940,39.60111681448172,39.60111681448172,39.60111681448172,39.60111681448172
AL051940,44.32762950821501,44.32762950821501,44.32762950821501,44.32762950821501
AL061940,26.356770986892393,26.356770986892393,26.356770986892393,26.356770986892393
AL071940,31.91168098022373,31.91168098022373,31.91168098022373,31.91168098022373
AL081940,27.106576542339607,27.106576542339607,27.106576542339607,27.106576542339607
AL091940,24.128318492164613,24.128318492164613,24.128318492164613,24.128318492164613
AL011941,23.951740493256292,23.951740493256292,23.951740493256292,23.951740493256292
AL021941,13.282240185517816,13.282240185517816,13.282240185517816,13.282240185517816
AL031941,22.50641199733214,22.50641199733214,22.50641199733214,22.50641199733214
AL041941,38.835398926312365,38.835398926312365,38.835398926312365,38.835398926312365
AL051941,26.911092447244798,26.911092447244798,26.911092447244798,26.911092447244798
AL061941,21.51787955320759,21.51787955320759,21.51787955320759,21.51787955320759
AL011942,23.41819740949141,23.41819740949141,23.41819740949141,23.41819740949141
AL021942,12.406606220290696,12.406606220290696,12.406606220290696,12.406606220290696
AL031942,23.44897501903584,23.44897501903584,23.44897501903584,23.44897501903584
AL041942,39.51012395740362,39.51012395740362,39.51012395740362,39.51012395740362
AL051942,38.835398926312365,38.835398926312365,38.835398926312365,38.835398926312365
AL061942,42.31713567476446,42.31713567476446,42.31713567476446,42.31713567476446
AL071942,42.54217125951253,42.54217125951253,42.54217125951253,42.54217125951253
AL081942,37.04670382282013,37.04670382282013,37.04670382282013,37.04670382282013
AL091942,36.42400607370333,36.42400607370333,36.42400607370333,36.42400607370333
AL101942,10.922658095140685,10.922658095140685,10.922658095140685,10.922658095140685
AL111942,24.128318492164613,24.128318492164613,24.128318492164613,24.128318492164613
AL011943,23.951740493256292,23.951740493256292,23.951740493256292,23.951740493256292
AL021943,36.36944886481058,36.36944886481058,36.36944886481058,36.36944886481058
AL031943,42.14417876277745,42.14417876277745,42.14417876277745,42.14417876277745
AL041943,25.99115945376744,25.99115945376744,25.99115945376744,25.99115945376744
AL051943,18.00160142615899,18.00160142615899,18.00160142615899,18.00160142615899
AL061943,32.08077675504661,32.08077675504661,32.08077675504661,32.08077675504661
AL071943,46.02060788293224,46.02060788293224,46.02060788293224,46.02060788293224
AL081943,25.99115945376744,25.99115945376744,25.99115945376744,25.99115945376744
AL091943,38.835398926312365,38.835398926312365,38.835398926312365,38.835398926312365
AL101943,22.278244091267744,22.278244091267744,22.278244091267744,22.278244091267744
AL011944,24.437608631472166,24.437608631472166,24.437608631472166,24.437608631472166
AL021944,40.85750000358757,40.85750000358757,40.85750000358757,40.85750000358757
AL031944,30.5282160469985,30.5282160469985,30.5282160469985,30.5282160469985
AL041944,38.835398926312365,38.835398926312365,38.835398926312365,38.835398926312365
AL051944,12.406606220290696,12.406606220290696,12.406606220290696,12.406606220290696
AL061944,32.08077675504661,32.08077675504661,32.08077675504661,32.08077675504661
AL071944,39.82500518227941,39.82500518227941,39.82500518227941,39.82500518227941
AL081944,11.12045503961592,11.12045503961592,11.12045503961592,11.12045503961592
AL091944,44.103052024087496,44.103052024087496,44.103052024087496,44.103052024087496
AL101944,41.29297859902781,41.29297859902781,41.29297859902781,41.29297859902781
AL111944,38.09600886565029,38.09600886565029,38.09600886565029,38.09600886565029
