code,name,formation_datetime,formation_lat,formation_lon,ACE,rhum_minus_0_days,rhum_minus_3_days,rhum_minus_7_days,rhum_minus_14_days,sst_minus_0_days,sst_minus_3_days,sst_minus_7_days,sst_minus_14_days,vws_minus_0_days,vws_minus_3_days,vws_minus_7_days,vws_minus_14_days
AL032011,CINDY,2011-07-20 06:00:00,33.0,300.5,2.595,54.0,23.489990234375,55.75,20.0,25.63999938964844,26.239999771118164,26.68000030517578,26.349998474121097,4.222666580420684,27.373881544200145,26.98812695669855,16.127722684534827
AL042011,DON,2011-07-27 06:00:00,21.6,274.3,1.62,54.5,26.0,38.25,34.0,29.59000015258789,29.719999313354492,30.1299991607666,29.329999923706055,3.5679771013566213,2.9334295372664005,5.318276647947184,7.051389337524616
AL052011,EMILY,2011-08-02 00:00:00,14.9,298.6,2.3025,49.0,33.75,40.0,27.239990234375,28.84000015258789,28.579999923706055,28.59000015258789,27.88999938964844,5.330335038131858,8.506403541362204,16.95803069647369,13.123841222099454
AL062011,FRANKLIN,2011-08-12 12:00:00,34.7,294.0,0.6875,69.99000549316406,52.75,51.0,33.75,27.68000030517578,27.549999237060547,27.26999855041504,26.579999923706055,3.8218767471345543,8.112015303560414,12.023996377728016,26.14160558274603
AL072011,GERT,2011-08-13 06:00:00,26.2,302.0,2.295,37.0,33.75,28.739990234375,6.25,28.979999542236328,28.53999900817871,29.19999885559082,28.38999938964844,8.75636569366784,17.34672085479514,5.366794955851569,12.556844131140014
AL082011,HARVEY,2011-08-19 00:00:00,15.4,278.0,1.9575,39.25,36.75,36.5,27.489990234375,29.209999084472656,28.920000076293945,29.029998779296875,29.099998474121097,8.162523798640656,9.626551556662266,12.529713648320396,12.39677761415693
AL092011,IRENE,2011-08-21 00:00:00,15.0,301.0,22.8475,43.0,22.25,22.5,30.989990234375,28.829999923706055,28.649999618530273,28.709999084472656,28.439998626708984,6.409890712817835,11.295948612389935,3.819337917300301,7.890572745806991
AL102011,TEN,2011-08-25 00:00:00,12.3,331.0,0.0,41.0,86.49000549316406,28.739990234375,57.5,27.15999984741211,27.61999893188477,28.28999900817871,28.1299991607666,7.277474203753898,19.980291100753565,14.81367822153895,12.208306786862495
AL112011,JOSE,2011-08-26 12:00:00,27.3,301.0,1.13,27.0,19.0,30.989990234375,43.75,28.439998626708984,28.3799991607666,28.5,28.779998779296875,17.68082520540017,23.91554147128914,6.809435208688722,4.376337186840593
AL122011,KATIA,2011-08-28 00:00:00,9.5,341.0,31.2975,80.24000549316406,76.74000549316406,92.99000549316406,58.5,26.88999938964844,27.029998779296875,26.38999938964844,26.40999984741211,11.016188424757752,17.148747167976524,16.6050218465664,22.68061451639609
AL202011,UNNAMED,2011-08-31 12:00:00,37.1,295.7,0.8475,68.50999450683594,13.25,21.25,33.5,28.1299991607666,27.8799991607666,27.78999900817871,27.939998626708984,15.060960052409335,17.097348332274223,5.509559340682264,19.69057214125799
AL132011,LEE,2011-09-02 00:00:00,26.6,268.6,2.5475,54.0,20.25,24.989990234375,33.0,29.849998474121097,30.53999900817871,30.989999771118164,30.779998779296875,10.418439976927242,10.812037750349418,12.761274910023475,8.630349731432363
AL142011,MARIA,2011-09-06 18:00:00,11.5,324.1,10.34,52.25,54.0,65.74000549316406,61.5,27.849998474121097,28.170000076293945,27.90999984741211,28.049999237060547,10.746764100093811,8.12605336097049,15.69815761840757,16.440514336775376
AL152011,NATE,2011-09-06 18:00:00,20.3,266.1,4.59,72.24000549316406,61.75,35.0,52.75,29.69999885559082,29.5,30.34000015258789,30.059999465942383,5.362102921601617,14.07472141067452,13.879384142931336,9.09375792793917
AL162011,OPHELIA,2011-09-20 06:00:00,11.6,323.0,19.97,56.0,58.75,28.989990234375,61.25,27.189998626708984,27.989999771118164,27.28999900817871,27.88999938964844,5.099737532507227,4.3931813899157985,15.203112076851433,10.506787962371424
AL172011,PHILIPPE,2011-09-23 00:00:00,8.3,342.5,16.3825,96.99000549316406,90.24000549316406,78.0,64.24000549316406,27.26999855041504,27.56999969482422,27.439998626708984,27.229999542236328,9.102060921177184,24.239079160668023,22.330337366888212,6.416294038387917
AL182011,RINA,2011-10-22 00:00:00,12.7,279.0,10.3375,58.5,44.25,88.25,46.25,28.84000015258789,28.78999900817871,29.079999923706055,28.90999984741211,14.708503080402854,19.344808456250057,9.807783562469169,10.23182549054294
AL192011,SEAN,2011-11-06 00:00:00,28.5,290.0,5.89,16.25,22.739990234375,28.739990234375,25.75,26.189998626708984,25.86999893188477,26.099998474121097,26.43000030517578,26.581172317359844,17.662718484985838,8.856907570177304,18.8479883076331
AL012012,ALBERTO,2012-05-19 00:00:00,33.1,283.0,1.87,58.75,56.25,8.5,48.75,25.59000015258789,25.86999893188477,26.26999855041504,26.299999237060547,12.76636508622003,21.81266480955052,31.395697309827693,12.564726705256303
AL022012,BERYL,2012-05-25 12:00:00,30.1,283.9,4.655,96.25,13.25,67.25,21.5,25.549999237060547,24.989999771118164,24.69999885559082,24.579999923706055,29.266028237970684,33.22443007169482,20.440948656620343,23.149879604084717
AL032012,CHRIS,2012-06-17 00:00:00,28.8,291.2,5.305,48.75,43.5,0.0,47.75,25.10999870300293,25.43000030517578,24.559999465942383,24.989999771118164,18.108352484751737,2.9011124407099182,29.202935316567388,15.238468989967616
AL042012,DEBBY,2012-06-23 12:00:00,25.5,272.4,2.88,89.5,47.25,44.75,54.75,27.36999893188477,28.06999969482422,28.40999984741211,27.349998474121097,7.749506177570352,28.377238496249767,25.40689757160187,12.940978942824316
AL052012,ERNESTO,2012-08-01 12:00:00,11.6,313.3,10.1625,20.0,30.25,28.25,15.0,28.209999084472656,28.469999313354492,27.11999893188477,27.06999969482422,7.353681901762256,5.592173957451914,1.882820036942782,3.2914045606698124
AL062012,FLORENCE,2012-08-03 06:00:00,12.2,336.9,1.5125,68.5,53.5,42.25,38.5,26.579999923706055,27.229999542236328,27.170000076293945,26.829999923706055,17.244473827164423,6.606735417804642,12.297528892344436,18.929352077031076
AL072012,HELENE,2012-08-09 18:00:00,13.7,317.0,0.2825,42.25,22.5,27.0,24.75,27.28999900817871,27.010000228881836,27.13999938964844,27.1299991607666,6.914804965432387,8.543733996371708,6.593244819224651,7.1700130727576
AL082012,GORDON,2012-08-15 12:00:00,27.6,305.4,9.59,35.0,29.5,25.25,49.75,28.049999237060547,28.309999465942383,28.079999923706055,28.149999618530273,11.401760263640972,10.144267619074956,16.77257676966065,6.770578273042442
AL092012,ISAAC,2012-08-20 12:00:00,15.7,315.2,11.585,34.5,37.25,3.5,22.75,27.84000015258789,26.90999984741211,27.510000228881836,26.979999542236328,4.5558017491675304,2.7254707274233363,1.6945119330083178,7.942704809597151
AL102012,JOYCE,2012-08-21 18:00:00,10.7,328.3,0.245,47.25,32.5,49.5,39.5,27.420000076293945,28.059999465942383,27.38999938964844,27.779998779296875,8.781802545314466,11.774266992387892,12.226974711014517,18.914475340782246
AL122012,LESLIE,2012-08-28 12:00:00,12.9,332.6,17.79,55.25,60.25,84.5,66.75,27.479999542236328,27.420000076293945,27.479999542236328,27.670000076293945,13.070545702686587,14.215510798191332,2.299944892586256,11.294210404976337
AL112012,KIRK,2012-08-28 18:00:00,23.9,316.6,7.945,49.75,8.0,17.25,29.0,27.78999900817871,27.61999893188477,27.420000076293945,26.969999313354492,18.746336876551904,3.2303846233269913,8.13500017332317,7.682582223231256
AL132012,MICHAEL,2012-09-02 00:00:00,28.9,323.3,16.98,50.75,27.25,16.0,13.25,27.689998626708984,27.78999900817871,27.299999237060547,27.03999900817871,0.6324603573048599,14.69474791288964,2.5047981787023335,0.5371274713155353
AL142012,NADINE,2012-09-10 12:00:00,15.5,322.0,27.72,48.75,14.75,27.75,30.0,27.86999893188477,28.11999893188477,27.8799991607666,28.329999923706055,9.18629937414706,11.253166377325982,19.489578238439027,14.947644191315058
AL152012,OSCAR,2012-10-02 12:00:00,12.4,322.0,1.455,62.75,30.25,61.25,33.75,29.209999084472656,28.8799991607666,28.709999084472656,28.09000015258789,7.874802224234593,7.535950815100482,13.251280569022168,2.594714264487001
AL162012,PATTY,2012-10-10 18:00:00,25.5,287.5,1.0925,45.25,19.0,39.0,22.75,28.53999900817871,29.0,29.06999969482422,29.149999618530273,5.7866148830141,12.680232957695416,8.47544560975289,5.2421957549481055
AL172012,RAFAEL,2012-10-12 18:00:00,14.7,297.3,13.4925,70.75,62.75,46.75,48.5,29.709999084472656,30.170000076293945,29.61999893188477,29.260000228881836,23.59723050616581,8.630519342633,32.1600577125225,13.9648939675732
AL192012,TONY,2012-10-21 18:00:00,20.1,309.2,1.46,42.25,19.75,10.25,34.75,28.170000076293945,28.170000076293945,27.760000228881836,28.739999771118164,3.5672102136691364,9.964234986679502,31.767647785720325,22.87693093183356
AL182012,SANDY,2012-10-21 18:00:00,14.3,282.6,18.6325,47.0,36.0,15.75,28.5,30.03999900817871,29.349998474121097,29.149999618530273,29.42999839782715,4.165008590341925,7.51633314621359,15.386263930429411,13.394759301522113
AL012013,ANDREA,2013-06-05 18:00:00,25.1,273.4,2.6675,83.99000549316406,80.99000549316406,43.75,30.989990234375,26.309999465942383,27.260000228881836,27.19999885559082,27.25,12.27018603394616,25.289238217647892,24.891910169417073,37.202710738978794
AL022013,BARRY,2013-06-16 00:00:00,12.4,278.5,0.9225,59.0,69.74000549316406,48.0,81.25,27.78999900817871,28.170000076293945,28.61999893188477,28.84000015258789,8.126414737860387,12.335866468885586,8.896764954762698,6.1405230490108424
AL032013,CHANTAL,2013-07-07 12:00:00,9.3,318.6,2.48,49.25,48.0,12.989990234375,31.739990234375,27.76999855041504,28.010000228881836,26.90999984741211,28.84000015258789,5.4585825830460095,10.024652436356178,10.31545421819886,19.94490887884987
AL042013,DORIAN,2013-07-22 18:00:00,11.3,340.0,3.0625,67.24000549316406,40.25,46.0,49.5,27.649999618530273,27.029998779296875,27.84000015258789,27.6299991607666,8.766647547870773,9.84577130909587,12.764100854741812,5.796635071277715
AL052013,ERIN,2013-08-15 00:00:00,13.9,336.7,1.545,87.49000549316406,49.75,60.25,27.0,28.029998779296875,27.93000030517578,27.729999542236328,27.239999771118164,9.195563048838158,9.92696200793818,6.3458910834181275,16.030903024921535
AL062013,FERNAND,2013-08-25 12:00:00,18.7,265.8,0.905,27.75,47.75,35.75,39.25,29.309999465942383,29.420000076293945,28.81999969482422,28.849998474121097,7.848193425967432,11.704229251563303,8.014657644484094,9.959350156622156
AL072013,GABRIELLE,2013-09-04 18:00:00,16.2,294.1,1.815,56.75,49.0,31.989990234375,77.25,29.01999855041504,29.19999885559082,28.8799991607666,29.34000015258789,7.559560158667542,12.288597367337218,6.583703376264258,12.057274659086143
AL082013,EIGHT,2013-09-06 12:00:00,22.4,262.6,0.0,57.5,57.25,28.0,40.5,29.059999465942383,29.42999839782715,28.88999938964844,29.170000076293945,5.2077750898892985,14.676187502694958,11.963291308349056,11.509240658900142
AL092013,HUMBERTO,2013-09-08 00:00:00,13.0,342.4,9.465,69.24000549316406,59.0,60.0,47.75,27.84000015258789,28.31999969482422,27.53999900817871,26.959999084472656,12.8624119339785,14.885604624083506,15.49273787159344,15.037034218340882
AL102013,INGRID,2013-09-12 06:00:00,19.3,267.8,5.2025,82.24000549316406,65.99000549316406,60.75,51.25,29.19999885559082,29.260000228881836,29.13999938964844,29.0,13.52865590752039,8.310479753329105,9.609137641257206,12.630365282637982
AL112013,JERRY,2013-09-28 00:00:00,21.1,310.0,3.2825,16.5,4.239990234375,16.0,23.25,28.670000076293945,28.6299991607666,28.38999938964844,27.849998474121097,9.947486214850374,5.041958353952212,11.479322372271277,19.555463153816707
AL122013,KAREN,2013-10-03 06:00:00,21.5,273.2,2.57,67.49000549316406,6.0,35.5,75.99000549316406,28.10999870300293,28.13999938964844,28.03999900817871,27.19999885559082,6.779304347179084,10.22601988510275,6.368064333797745,23.87759956908946
AL132013,LORENZO,2013-10-21 06:00:00,27.6,304.1,1.62,26.989990234375,9.75,25.989990234375,25.75,27.61999893188477,27.809999465942383,27.899999618530273,28.11999893188477,6.527634129166248,10.97727507696629,3.975429108510169,20.251225185074173
AL142013,MELISSA,2013-11-17 00:00:00,23.9,307.6,5.4225,67.74000549316406,29.239990234375,20.989990234375,34.25,27.649999618530273,27.719999313354492,27.829999923706055,27.799999237060547,9.00149132270995,24.37824762068979,8.4759501463736,19.496255812916505
AL152013,UNNAMED,2013-12-03 18:00:00,34.3,332.3,3.0075,84.74000549316406,39.0,38.75,4.0,20.579999923706055,21.10999870300293,20.93000030517578,21.69999885559082,23.8411470052802,41.125242902731955,18.50465893055748,30.290551122095874
AL012014,ARTHUR,2014-06-28 18:00:00,32.0,281.8,10.8025,77.75,70.75,51.0,45.75,28.90999984741211,28.739999771118164,28.88999938964844,27.86999893188477,6.954225776633329,6.082440514892256,7.425968422984576,10.453861204109815
AL022014,TWO,2014-07-19 12:00:00,9.0,331.0,0.0,64.5,54.75,29.75,44.25,28.11999893188477,27.670000076293945,28.399999618530273,27.599998474121097,12.688977650253427,1.0770363616436398,7.181490251605614,1.5570789161216525
AL032014,BERTHA,2014-07-29 06:00:00,9.6,322.9,8.075,80.25,22.25,52.0,67.75,27.549999237060547,27.849998474121097,28.43000030517578,27.979999542236328,5.587892943372283,11.650734508498166,10.580233445938932,2.3389294775809173
AL042014,CRISTOBAL,2014-08-23 18:00:00,21.5,287.8,12.9025,62.5,22.75,39.5,14.25,28.93000030517578,29.149999618530273,28.26999855041504,28.469999313354492,19.630752697049573,6.988633812375656,9.78698167853674,14.050809811101614
AL052014,DOLLY,2014-09-01 12:00:00,19.2,267.7,1.2475,58.75,44.25,29.0,38.5,29.939998626708984,30.13999938964844,29.65999984741211,29.69999885559082,9.996218575205626,11.07809301884629,13.394807485668707,20.482650985811382
AL062014,EDOUARD,2014-09-10 18:00:00,13.7,326.8,15.915,60.5,33.25,38.5,23.25,28.15999984741211,28.3799991607666,27.809999465942383,26.989999771118164,7.7125243404324,9.805579341287457,6.094493876882237,8.888660688926018
AL072014,FAY,2014-10-10 00:00:00,22.0,298.8,4.1725,37.25,34.25,30.0,18.5,29.17999839782715,29.13999938964844,28.649999618530273,28.709999084472656,11.791129329271616,2.1502033851248328,17.375187970404724,4.510090712762153
AL082014,GONZALO,2014-10-11 18:00:00,16.4,305.1,29.3975,37.5,34.25,13.5,38.5,28.219999313354492,28.5,27.69999885559082,28.579999923706055,11.765662020610243,7.340432312420018,21.120899816766393,14.70002755797039
AL092014,HANNA,2014-10-21 00:00:00,19.5,264.7,0.3675,67.25,86.25,46.5,57.0,28.469999313354492,28.989999771118164,29.84000015258789,29.36999893188477,12.872791596102768,16.359733618174186,18.44923629545114,18.929474716033862
AL012015,ANA,2015-05-06 06:00:00,26.8,280.8,2.7225,81.75,8.0,72.25,80.25,26.09000015258789,26.079999923706055,27.34000015258789,26.849998474121097,12.982204729885195,40.04276330412114,41.742052278902285,38.84597027733177
AL022015,BILL,2015-06-16 00:00:00,27.0,265.7,1.315,73.5,48.25,17.25,10.75,28.739999771118164,28.760000228881836,29.34000015258789,28.649999618530273,6.051916458632914,25.84590063650308,31.825744821179992,10.771670928519372
AL032015,CLAUDETTE,2015-07-12 00:00:00,35.4,284.6,1.2525,49.0,61.0,68.25,60.75,26.479999542236328,27.099998474121097,25.969999313354492,26.479999542236328,8.38808665050792,21.71413850632485,2.4397830854515044,6.781217710360026
AL042015,DANNY,2015-08-17 00:00:00,9.6,330.7,10.5325,71.25,67.5,20.75,75.25,27.979999542236328,28.69999885559082,27.76999855041504,28.049999237060547,9.125551840125397,7.057726650189498,17.466100764149203,23.5384431937086
AL052015,ERIKA,2015-08-24 18:00:00,14.3,314.9,2.7025,67.25,52.75,22.5,4.25,27.329999923706055,27.299999237060547,27.18000030517578,26.760000228881836,2.3224619253278536,4.58878229348973,21.002009663945422,13.280438432931533
AL062015,FRED,2015-08-30 00:00:00,11.6,342.5,5.5275,92.25,62.0,72.25,49.5,28.010000228881836,28.35999870300293,28.6299991607666,28.579999923706055,7.660723696963473,13.905403462647696,12.395225993473698,3.3109638611195065
AL072015,GRACE,2015-09-05 06:00:00,12.0,336.9,1.9075,49.5,52.0,58.75,76.5,27.709999084472656,28.69999885559082,28.029998779296875,28.94999885559082,5.804526121790976,12.053665447002466,9.030285408195766,13.147908993019596
AL082015,HENRI,2015-09-08 06:00:00,31.1,297.8,1.6525,38.5,45.25,37.5,40.0,27.65999984741211,28.579999923706055,28.94999885559082,28.349998474121097,9.417670000576829,8.601298779740375,5.052016153187954,8.841737082517577
AL092015,NINE,2015-09-15 00:00:00,11.5,319.7,0.0,46.5,35.75,46.75,20.25,28.63999938964844,28.309999465942383,28.69999885559082,27.399999618530273,4.077659005644469,6.63345314283684,6.750472037535537,7.808008337704915
AL102015,IDA,2015-09-15 12:00:00,9.4,335.8,3.15,89.25,50.75,38.75,55.75,28.01999855041504,27.920000076293945,27.56999969482422,28.25,3.0577331583873764,4.531318054453778,16.715605907635766,19.33104191087357
AL112015,JOAQUIN,2015-09-26 18:00:00,26.8,291.3,34.3675,45.0,29.0,5.75,53.0,29.61999893188477,29.579999923706055,29.56999969482422,30.439998626708984,4.367719845418911,11.071760293144129,14.143521473035062,9.533105474494867
AL122015,KATE,2015-11-08 18:00:00,22.2,288.5,5.76,28.75,28.5,13.0,14.0,28.68000030517578,29.13999938964844,28.899999618530273,29.170000076293945,6.054494950574499,25.45177779272507,25.962130459914405,27.793672397979755
AL012016,ALEX,2016-01-07 00:00:00,26.6,284.7,13.0525,55.25,72.25,15.5,16.75,25.60999870300293,26.11999893188477,26.459999084472656,26.459999084472656,25.899756697173345,25.73927681121175,18.11118950613871,16.508638886530534
AL022016,BONNIE,2016-05-27 06:00:00,27.2,287.9,1.055,71.0,68.0,65.0,34.25,26.239999771118164,26.459999084472656,26.189998626708984,25.719999313354492,11.091640732580627,24.866495923859524,14.105843266455832,24.60688868392796
AL032016,COLIN,2016-06-05 12:00:00,21.6,272.0,2.8225,84.5,25.5,41.25,56.75,26.13999938964844,26.989999771118164,26.31999969482422,26.51999855041504,18.697153479667065,24.301996833044697,36.89245047153192,36.403445099164614
AL042016,DANIELLE,2016-06-18 18:00:00,19.4,268.4,0.5275,52.0,22.75,57.0,47.25,29.28999900817871,29.529998779296875,28.939998626708984,28.3799991607666,10.731677455137348,12.52343207560432,4.371477598484042,22.65769555033367
AL052016,EARL,2016-08-02 06:00:00,16.3,282.5,5.4025,70.0,30.75,33.5,33.75,28.760000228881836,28.939998626708984,29.149999618530273,28.899999618530273,13.74718504433592,10.07231149670876,11.55389013793074,17.834763774075487
AL062016,FIONA,2016-08-16 18:00:00,12.0,327.8,3.0275,66.0,44.75,38.25,81.75,28.439998626708984,28.479999542236328,27.549999237060547,28.510000228881836,3.223492830814454,11.080806959496112,11.9654905473335,14.036516150982186
AL072016,GASTON,2016-08-21 12:00:00,11.0,340.6,25.04,80.75,83.5,65.25,77.25,28.15999984741211,27.69999885559082,27.799999237060547,26.94999885559082,13.550772694763426,15.557865577366435,16.598833646682593,25.942625761882443
AL082016,EIGHT,2016-08-27 00:00:00,30.7,295.0,0.0,57.0,59.75,27.5,14.0,29.239999771118164,29.92999839782715,30.17999839782715,29.399999618530273,4.142190482373874,5.929817457826204,8.396158107837202,6.9673526485819846
AL092016,HERMINE,2016-08-28 18:00:00,23.8,278.6,9.28,64.75,57.0,51.25,66.75,29.36999893188477,29.959999084472656,29.6299991607666,30.229999542236328,10.886564363593529,3.223674920441803,12.781954294672325,12.559985519693484
AL102016,IAN,2016-09-12 00:00:00,20.0,311.5,4.1575,26.75,30.75,7.0,23.5,27.85999870300293,27.809999465942383,27.69999885559082,28.11999893188477,5.366913795107777,26.531999957195357,9.450637952797337,1.748972780273085
AL122016,KARL,2016-09-12 18:00:00,13.1,341.0,7.22,88.5,70.5,56.0,50.75,28.65999984741211,28.510000228881836,27.829999923706055,28.38999938964844,5.4000466690977715,6.639910321836639,8.953800556701779,7.843217298584596
AL112016,JULIA,2016-09-13 06:00:00,27.3,279.8,2.2875,65.5,29.75,44.25,86.75,28.719999313354492,28.779998779296875,28.10999870300293,28.68000030517578,11.70395238908197,18.537981874324277,7.515854212981693,20.711566194545593
AL132016,LISA,2016-09-19 06:00:00,13.2,333.3,3.4275,51.25,44.25,34.5,57.25,28.479999542236328,28.10999870300293,28.85999870300293,27.219999313354492,11.370845513222775,9.472672735819284,9.397839070727708,9.485370912763369
AL142016,MATTHEW,2016-09-28 12:00:00,13.4,300.2,55.0,43.0,33.75,21.0,45.25,30.01999855041504,30.099998474121097,29.81999969482422,29.31999969482422,4.179046767497511,15.41860634766535,7.573864154928195,5.742210307144914
AL152016,NICOLE,2016-10-04 06:00:00,23.2,300.2,28.28,29.5,12.75,25.5,16.25,28.84000015258789,28.85999870300293,29.38999938964844,29.19999885559082,20.253024570974535,20.576433537879566,13.419304340371834,1.2214756180760735
AL162016,OTTO,2016-11-17 18:00:00,12.5,279.3,9.67,82.25,53.0,66.75,40.0,28.529998779296875,29.459999084472656,29.26999855041504,29.729999542236328,9.24577874278655,4.430300687831526,12.682683164304958,1.474890645782771
AL012017,ARLENE,2017-04-16 06:00:00,35.8,309.7,3.7425,91.75,32.0,11.25,41.25,18.049999237060547,17.809999465942383,17.889999389648438,17.59000015258789,21.862168628727876,12.638228814819351,13.606064824187778,17.108137576543808
AL022017,BRET,2017-06-18 18:00:00,7.5,310.4,1.295,50.75,18.0,44.25,55.5,28.849998474121097,29.17999839782715,28.68000030517578,28.84000015258789,3.545390329757342,6.469447335605468,6.184404091537847,7.894108568906314
AL032017,CINDY,2017-06-19 18:00:00,23.6,271.4,2.5725,83.25,59.5,50.5,88.5,28.779998779296875,28.6299991607666,28.079999923706055,27.920000076293945,15.29989121422284,18.6106573117738,25.597502121657076,25.143335079374793
AL042017,FOUR,2017-07-05 12:00:00,11.8,324.1,0.0,45.25,28.0,61.5,38.0,27.739999771118164,27.599998474121097,27.420000076293945,27.35999870300293,6.4790303642256815,3.997424978361344,9.456043810751003,7.987663470923777
AL052017,DON,2017-07-17 00:00:00,10.3,312.3,0.7675,64.0,20.5,15.25,32.75,28.469999313354492,27.709999084472656,28.10999870300293,28.53999900817871,9.86961581486386,2.7929126567976503,8.130574081074945,1.830681262339432
AL062017,EMILY,2017-07-30 18:00:00,28.4,274.6,0.8575,46.75,35.75,36.5,30.5,29.399999618530273,29.729999542236328,29.469999313354492,29.510000228881836,19.71157018127317,9.577235599904292,10.96562015754365,7.251711848351228
AL072017,FRANKLIN,2017-08-06 18:00:00,15.5,278.5,4.425,53.5,27.25,55.25,42.75,29.25,29.049999237060547,29.149999618530273,28.69999885559082,8.505292577628591,11.807999947338711,25.61725135656768,16.366278380932417
AL082017,GERT,2017-08-12 00:00:00,22.4,293.2,8.5825,39.0,67.75,5.5,13.75,28.920000076293945,29.010000228881836,29.029998779296875,28.85999870300293,2.795520451506216,8.090021441496114,5.04601372780808,5.804045590350544
AL092017,HARVEY,2017-08-16 06:00:00,13.7,314.2,13.245,60.25,30.25,20.5,26.0,28.09000015258789,27.85999870300293,27.469999313354492,27.229999542236328,13.77755053360696,12.700595427250695,5.073935191035275,2.637971200226797
AL112017,IRMA,2017-08-30 00:00:00,16.1,333.1,78.3475,34.25,34.75,26.5,67.0,28.3799991607666,28.86999893188477,28.329999923706055,27.439998626708984,10.513486350944298,11.79397399346804,17.628188727297065,7.131533323317719
AL122017,JOSE,2017-09-04 06:00:00,9.3,326.5,43.685,20.25,53.25,66.0,38.0,27.81999969482422,27.599998474121097,28.38999938964844,26.88999938964844,5.863138707889186,15.996953368996644,23.81904604240376,10.76914875205144
AL132017,KATIA,2017-09-05 12:00:00,22.2,262.8,6.4775,65.25,46.75,45.5,35.75,30.049999237060547,30.099998474121097,30.76999855041504,30.10999870300293,18.562404142752484,15.61674981682604,8.61271916533343,10.119519891025156
AL142017,LEE,2017-09-14 18:00:00,10.4,336.9,18.1275,80.25,58.0,94.0,60.0,28.40999984741211,28.670000076293945,29.010000228881836,28.059999465942383,11.867276335358085,7.610442730214254,7.038956282150454,13.435137922391416
AL152017,MARIA,2017-09-16 12:00:00,12.2,310.3,52.3125,35.0,59.5,28.0,13.25,29.299999237060547,29.729999542236328,28.439998626708984,29.61999893188477,5.528188205149474,4.154723997357479,9.235197398870104,12.665405157081052
AL162017,NATE,2017-10-03 12:00:00,10.7,279.2,4.5525,85.5,72.5,72.5,64.5,30.059999465942383,30.10999870300293,29.899999618530273,30.28999900817871,5.973333836870259,12.012122539967264,10.395852848974886,7.424742409910165
AL172017,OPHELIA,2017-10-06 12:00:00,31.8,320.5,18.0425,25.0,69.5,14.25,49.25,25.979999542236328,27.059999465942383,27.13999938964844,26.35999870300293,21.174818236093515,20.152343601294557,6.389588233446079,8.696584259543119
AL182017,PHILIPPE,2017-10-27 18:00:00,17.5,275.8,0.245,53.75,67.75,42.5,45.25,28.779998779296875,29.11999893188477,29.34000015258789,29.479999542236328,4.322308665210818,14.90649358095029,15.93734217408107,14.431872544954516
AL192017,RINA,2017-11-04 12:00:00,25.5,307.7,1.9825,56.0,30.25,25.75,9.0,27.3799991607666,27.56999969482422,27.51999855041504,27.60999870300293,10.251097412910608,29.284609579148945,21.133640607908735,10.627921362519343
AL012018,ALBERTO,2018-05-25 12:00:00,18.8,272.9,1.9475,68.25,49.25,45.75,38.5,28.469999313354492,28.719999313354492,28.670000076293945,28.649999618530273,15.64977173348151,19.561001238953388,24.937942720068193,30.046495803926508
AL022018,BERYL,2018-07-04 12:00:00,10.0,325.1,6.2675,56.75,61.0,57.5,49.25,26.719999313354492,26.459999084472656,26.51999855041504,26.349998474121097,3.676947294471938,5.620259033972515,5.257325475457347,10.830161934696864
AL032018,CHRIS,2018-07-05 06:00:00,30.7,291.5,9.675,47.0,40.5,38.75,41.75,27.5,27.469999313354492,27.779998779296875,26.93000030517578,3.556093109808973,6.575632448826763,10.729347716857712,28.870679291736533
AL042018,DEBBY,2018-08-02 18:00:00,41.2,326.3,2.4725,69.75,37.5,26.75,34.5,23.09000015258789,22.88999938964844,22.53999900817871,23.63999938964844,11.423219103754954,8.582105356417044,12.907743983220517,8.237447898232636
AL052018,ERNESTO,2018-08-15 00:00:00,36.9,314.5,2.2225,67.5,27.0,27.75,17.75,26.099998474121097,26.36999893188477,25.75,26.93000030517578,4.713010174493398,9.978223252164128,7.7042411772237,13.999208645498571
AL062018,FLORENCE,2018-08-30 06:00:00,12.8,343.1,40.3675,47.75,79.0,62.5,60.75,28.35999870300293,28.34000015258789,28.51999855041504,27.43000030517578,15.610879850360174,4.4878766299601125,12.26745959707534,6.534248864831499
AL072018,GORDON,2018-09-02 18:00:00,22.4,283.0,3.17,50.0,21.25,41.0,28.0,28.90999984741211,28.88999938964844,29.439998626708984,29.34000015258789,11.088529791836995,15.76526064370931,5.868435361653096,11.947178506564748
AL092018,ISAAC,2018-09-07 12:00:00,13.5,325.0,6.82,52.0,49.75,40.5,48.25,27.279998779296875,27.56999969482422,27.059999465942383,27.170000076293945,10.82924132390651,11.775935174373238,5.357686999569535,7.733980065676006
AL082018,HELENE,2018-09-07 12:00:00,13.4,343.2,17.0475,77.75,52.25,40.5,68.75,27.559999465942383,27.53999900817871,27.559999465942383,28.420000076293945,12.578108139546938,7.5188178233041025,16.184454476419532,20.135421823234164
AL102018,JOYCE,2018-09-12 00:00:00,37.0,320.2,2.7875,45.25,39.25,16.25,28.25,25.559999465942383,26.920000076293945,26.670000076293945,25.78999900817871,2.8115390806634126,8.148587776510603,4.855756819693815,7.963043146459839
AL112018,ELEVEN,2018-09-21 18:00:00,12.9,307.5,0.0,12.5,13.0,25.5,11.5,28.469999313354492,28.09000015258789,28.599998474121097,28.18000030517578,12.59328774644056,10.263771336045886,10.132615850787827,6.833543651404419
