code,rhum_minus_0_days,rhum_minus_3_days,rhum_minus_7_days,rhum_minus_14_days
AL052005,23.0,92.75,95.5,57.75
AL052006,52.5,50.5,67.5,72.0
AL052007,48.25,36.0,22.0,37.75
AL052008,60.25,44.75,60.0,33.0
AL052009,70.49000549316406,36.5,26.989990234375,17.25
AL052010,69.99000549316406,47.75,61.25,49.75
AL052011,49.0,33.75,40.0,27.239990234375
AL052012,20.0,30.25,28.25,15.0
AL052013,87.49000549316406,49.75,60.25,27.0
AL052014,58.75,44.25,29.0,38.5
AL052015,67.25,52.75,22.5,4.25
AL052016,70.0,30.75,33.5,33.75
AL052017,64.0,20.5,15.25,32.75
AL052018,67.5,27.0,27.75,17.75
AL052019,32.75,26.75,56.0,62.0
AL052020,51.25,55.5,52.0,87.75
AL052021,61.75,20.75,6.0,37.5
AL052022,17.75,5.75,8.0,3.0
AL052023,70.25,23.5,88.75,59.25
AL052024,26.0,30.5,42.75,10.25
AL061851,27.03448486328125,22.881277084350586,24.189247131347656,43.81884002685547
AL061853,60.79096984863281,46.19200134277344,44.55936050415039,56.24932098388672
AL061856,69.76020812988281,54.611087799072266,48.96538543701172,44.45873260498047
AL061858,37.59638595581055,72.80859375,45.17534255981445,42.61198806762695
AL061859,71.36373138427734,53.16464614868164,50.566497802734375,47.524600982666016
AL061860,71.70673370361328,82.3341293334961,54.77529525756836,46.73627471923828
AL061861,76.99467468261719,32.9068717956543,22.110301971435547,48.18077087402344
AL061862,93.399658203125,68.37903594970703,64.3578109741211,80.88386535644531
AL061863,30.829334259033203,42.34830093383789,46.77291488647461,68.50502014160156
AL061865,50.24046325683594,72.28836059570312,51.853755950927734,42.145912170410156
AL061866,90.10160827636719,57.856101989746094,53.90543746948242,62.777130126953125
AL061867,36.844242095947266,24.395246505737305,34.614471435546875,38.81501007080078
AL061869,57.857086181640625,52.433250427246094,60.27479934692383,51.24182891845703
AL061870,52.8402214050293,53.29719924926758,55.05857467651367,67.19806671142578
AL061871,68.09345245361328,49.81520462036133,55.12727737426758,50.6009407043457
AL061874,79.8642349243164,62.688446044921875,53.61629104614258,76.63064575195312
AL061875,34.97999572753906,16.910858154296875,48.83139419555664,62.547847747802734
AL061877,40.05706787109375,40.713783264160156,56.95822525024414,38.77793884277344
AL061878,80.31803894042969,72.75528717041016,59.86225509643555,51.91469192504883
AL061879,58.48527526855469,53.110496520996094,60.00191879272461,58.22208023071289
AL061880,73.31563568115234,72.09115600585938,45.44763946533203,70.80360412597656
AL061881,75.44245910644531,52.417911529541016,59.24688720703125,89.94624328613281
AL061882,85.76858520507812,57.06546401977539,64.35143280029297,50.51824951171875
AL061885,60.31364440917969,63.52659606933594,61.13768768310547,53.961917877197266
AL061886,89.1379623413086,67.22412872314453,50.476497650146484,67.70257568359375
AL061887,59.21888732910156,36.42029571533203,48.03620910644531,48.258399963378906
AL061888,66.48152160644531,45.37784957885742,58.79164123535156,73.0079345703125
AL061889,75.64090728759766,65.32966613769531,43.486270904541016,45.65997314453125
AL061891,69.6672134399414,44.39352035522461,51.913726806640625,53.582923889160156
AL061892,75.8392105102539,45.703163146972656,71.06278991699219,63.7984733581543
AL061893,63.108154296875,61.87606430053711,60.3108024597168,61.066444396972656
AL061894,71.00340270996094,73.12248229980469,53.88861083984375,68.49895477294922
AL061895,81.6218032836914,65.1420669555664,64.20706176757812,91.03802490234375
AL061896,81.23434448242188,70.8470687866211,73.70721435546875,76.52122497558594
AL061897,79.19854736328125,80.65403747558594,51.415771484375,62.215293884277344
AL061898,74.82709503173828,70.10283660888672,88.47697448730469,66.01010131835938
AL061899,62.49018859863281,61.55617141723633,70.70524597167969,67.59783172607422
AL061900,71.63241577148438,68.15843200683594,44.40349578857422,54.059688568115234
AL061901,60.30143356323242,64.69947052001953,59.39656448364258,55.475807189941406
AL061903,74.37767028808594,60.961090087890625,48.66304016113281,52.53580093383789
AL061904,39.677886962890625,40.19963073730469,34.72699737548828,45.8558464050293
AL061906,67.39720916748047,65.86638641357422,62.62134552001953,77.36090087890625
AL061908,50.39533233642578,41.884647369384766,55.619537353515625,39.882266998291016
AL061909,74.34760284423828,51.77225875854492,43.07209777832031,41.70167541503906
AL061911,59.37425994873047,39.709861755371094,46.72246551513672,38.885311126708984
AL061912,56.349769592285156,58.83707046508789,44.95407485961914,55.17406463623047
AL061913,64.49921417236328,47.165069580078125,63.41014862060547,59.49420166015625
AL061915,63.61334228515625,62.33528518676758,69.9932632446289,53.047088623046875
AL061916,56.85282516479492,55.22386932373047,40.434608459472656,41.31481170654297
AL061918,76.17938232421875,60.484962463378906,46.7625732421875,63.414146423339844
AL061921,66.53675079345703,59.078758239746094,60.77920913696289,65.2166748046875
AL061923,73.55606079101562,68.23148345947266,75.55886840820312,74.02571105957031
AL061924,66.15185546875,50.30628967285156,52.160255432128906,65.72559356689453
AL061926,45.811954498291016,49.85636901855469,59.65530014038086,40.32682418823242
AL061927,73.03684997558594,60.30714797973633,70.11686706542969,49.87785339355469
AL061928,60.16548538208008,55.86018753051758,50.95419692993164,42.176204681396484
AL061931,60.51853942871094,63.26548385620117,62.84664535522461,66.92015075683594
AL061932,61.88347625732422,53.4708251953125,43.48871612548828,68.54060363769531
AL061933,79.88557434082031,69.96996307373047,63.124290466308594,76.35259246826172
AL061934,66.01729583740234,67.58802795410156,40.314327239990234,42.57556915283203
AL061935,72.08323669433594,54.631072998046875,58.56660842895508,72.15364074707031
AL061936,59.47731399536133,57.80224609375,22.137861251831055,45.449920654296875
AL061937,53.965152740478516,68.92817687988281,60.3604736328125,42.34815979003906
AL061938,66.22770690917969,74.64659118652344,73.89344787597656,62.96709442138672
AL061939,74.88825988769531,61.488075256347656,65.235107421875,35.27250671386719
AL061940,77.56280517578125,74.62174987792969,64.89093780517578,68.11101531982422
AL061941,72.09994506835938,60.212894439697266,37.03983688354492,59.88423538208008
AL061942,65.84540557861328,38.10170364379883,62.64014434814453,40.182395935058594
AL061943,64.53431701660156,51.40171813964844,63.7143669128418,62.33097839355469
AL061944,71.70985412597656,55.5324592590332,58.658447265625,45.016231536865234
AL061945,72.66361999511719,54.91462326049805,59.43638229370117,49.32091522216797
AL061946,82.26363372802734,75.91095733642578,56.74344253540039,62.96039581298828
AL061947,70.6018295288086,42.18396759033203,61.00191116333008,55.47616195678711
AL061948,71.15251159667969,74.97392272949219,63.359195709228516,72.55974578857422
AL061949,56.82711410522461,26.294824600219727,33.39374542236328,40.197689056396484
AL061950,57.812198638916016,59.787010192871094,58.0892219543457,70.13272857666016
AL061951,69.35277557373047,79.83716583251953,56.343505859375,65.49559020996094
AL061952,81.85073852539062,49.57352066040039,56.905975341796875,53.91566467285156
AL061953,78.52373504638672,70.62950897216797,35.818458557128906,57.375553131103516
AL061954,73.14608001708984,46.55794906616211,40.52092742919922,36.26781463623047
AL061955,61.59897994995117,30.37883758544922,62.05033874511719,56.221866607666016
AL061956,77.58363342285156,70.10491943359375,62.51536560058594,47.66197967529297
AL061957,62.83053207397461,56.2628173828125,59.86261749267578,56.540771484375
AL061958,70.9086685180664,75.84123229980469,74.95942687988281,57.35279083251953
AL061959,46.03626251220703,38.45417785644531,42.157798767089844,33.44367980957031
AL061960,63.71730041503906,69.93660736083984,72.13618469238281,50.4118537902832
AL061961,68.305419921875,63.54222106933594,47.675880432128906,59.5712890625
AL061962,73.16726684570312,58.624332427978516,71.62770080566406,71.19160461425781
AL061963,63.46992492675781,60.125518798828125,63.95207977294922,61.01189422607422
AL061964,66.12646484375,59.585594177246094,59.479637145996094,63.05133056640625
AL061965,59.653038024902344,30.289331436157227,40.84231948852539,45.43610382080078
AL061966,80.89484405517578,61.892822265625,63.200538635253906,62.52402114868164
AL061968,59.53193283081055,61.18523406982422,54.428558349609375,42.509254455566406
AL061969,85.0680923461914,87.20895385742188,85.35478210449219,80.79486846923828
AL061971,61.592308044433594,62.63178634643555,49.97879409790039,42.79545974731445
AL061972,79.71154022216797,43.62357711791992,52.40325164794922,34.08930587768555
AL061973,58.148372650146484,40.13654327392578,65.3915786743164,62.085689544677734
AL061974,75.42320251464844,80.00086975097656,72.24555969238281,58.76637649536133
AL061975,64.77090454101562,55.104434967041016,61.81583786010742,78.92406463623047
AL061976,70.86558532714844,40.91350555419922,48.831512451171875,27.568687438964844
AL061977,65.63615417480469,60.87323760986328,57.38621520996094,57.62421798706055
AL061978,64.99571990966797,48.3246955871582,43.987850189208984,61.78461837768555
AL061979,80.49000549316406,35.25,35.25,40.0
AL061980,57.5,19.0,44.25,39.0
AL061981,38.0,16.0,29.989990234375,64.24000549316406
AL061982,31.489990234375,30.489990234375,24.5,24.0
AL061983,49.0,32.5,30.010009765625,24.0
AL061984,52.25,61.0,16.25,20.739990234375
AL061985,43.0,52.25,28.75,35.75
AL061986,46.75,21.239990234375,49.0,32.25
AL061987,60.5,9.5,26.5,28.739990234375
AL061988,66.00999450683594,61.75,67.24000549316406,43.0
AL061989,28.239990234375,34.5,34.75,40.75
AL061990,50.75,13.5,50.0,16.75
AL061991,25.5,38.0,16.25,13.75
AL061992,45.25,3.0,16.75,19.0
AL061993,53.75,58.0,37.25,35.25
AL061994,52.5,29.239990234375,48.5,27.989990234375
AL061995,57.5,31.989990234375,39.25,31.239990234375
AL061996,63.5,51.0,53.75,53.5
AL061997,17.989990234375,9.989990234375,33.75,24.489990234375
AL061998,62.5,42.5,50.0,45.5
AL061999,36.0,31.989990234375,40.5,54.5
AL062000,41.75,17.489990234375,23.25,20.0
AL062001,41.25,19.0,37.75,29.0
AL062002,49.0,40.75,26.5,42.0
AL062003,17.75,29.5,18.5,32.75
AL062004,87.25,54.25,32.25,45.0
AL062005,48.75,21.75,17.0,47.75
AL062006,39.5,40.5,60.0,51.25
AL062007,54.5,21.5,39.75,84.0
AL062008,43.25,22.0,27.75,49.25
AL062009,39.0,25.5,52.0,39.0
AL062010,34.25,8.75,32.5,70.74000549316406
AL062011,69.99000549316406,52.75,51.0,33.75
AL062012,68.5,53.5,42.25,38.5
AL062013,27.75,47.75,35.75,39.25
AL062014,60.5,33.25,38.5,23.25
AL062015,92.25,62.0,72.25,49.5
AL062016,66.0,44.75,38.25,81.75
AL062017,46.75,35.75,36.5,30.5
AL062018,47.75,79.0,62.5,60.75
AL062019,51.75,53.5,47.75,45.0
AL062020,55.75,53.25,21.5,45.25
AL062021,14.0,14.25,16.5,14.5
AL062022,23.0,5.5,6.25,0.5
AL062023,40.25,62.5,35.0,36.25
AL062024,53.25,65.5,41.25,25.25
AL071853,59.987525939941406,49.48139190673828,40.86906814575195,44.20722961425781
AL071859,32.996585845947266,49.845359802246094,57.266239166259766,66.68984985351562
AL071860,87.06549835205078,52.48100662231445,43.3246955871582,47.976261138916016
AL071861,50.78057098388672,34.28145980834961,44.98561477661133,45.04093551635742
AL071863,52.576072692871094,50.20409393310547,57.59084701538086,59.317474365234375
AL071865,82.28323364257812,73.88872528076172,75.73567962646484,76.11544799804688
AL071866,16.009918212890625,40.654029846191406,34.941184997558594,22.538997650146484
AL071867,85.32765197753906,51.0025749206543,59.70136260986328,47.55137252807617
AL071869,87.66876983642578,65.68598937988281,59.27953338623047,63.25804138183594
AL071870,68.41775512695312,60.24658966064453,57.610755920410156,56.73556137084961
AL071871,71.37171173095703,65.5918960571289,61.35693359375,56.25857162475586
AL071874,77.13816833496094,62.75281524658203,61.537193298339844,58.969783782958984
AL071877,53.6748161315918,38.36842727661133,56.37080383300781,50.52047348022461
AL071878,72.15740203857422,61.61083984375,74.57135772705078,58.39947509765625
AL071879,81.36111450195312,61.72285842895508,70.336181640625,58.4926643371582
AL071880,72.83731842041016,42.266029357910156,22.900999069213867,36.71150207519531
AL071881,37.78657531738281,29.716110229492188,71.89210510253906,49.05903244018555
AL071885,48.30976867675781,65.28094482421875,58.340362548828125,37.54314041137695
AL071886,52.55210494995117,62.49915313720703,56.502105712890625,45.69306945800781
AL071887,77.70948791503906,64.60262298583984,39.599525451660156,56.595279693603516
AL071888,66.37967681884766,61.62965393066406,66.50714111328125,64.61262512207031
AL071889,74.04791259765625,66.26126861572266,53.47584533691406,64.15873718261719
AL071891,60.991783142089844,57.827491760253906,57.27320098876953,50.80059051513672
AL071892,62.61463165283203,62.647003173828125,55.4776496887207,51.59933853149414
AL071893,87.14363098144531,76.06626892089844,77.30937957763672,71.17656707763672
AL071894,39.3853645324707,67.8278579711914,64.02487182617188,32.26338577270508
AL071896,54.92097091674805,66.5833969116211,70.79126739501953,57.35028839111328
AL071898,61.87675094604492,55.19390869140625,69.45571899414062,89.930908203125
AL071899,67.95135498046875,71.5365219116211,71.4521484375,58.27183532714844
AL071900,54.39490509033203,42.3852424621582,41.0948600769043,42.04580307006836
AL071901,78.2780990600586,67.3131103515625,68.4792251586914,64.82750701904297
AL071903,56.653141021728516,38.93157196044922,57.91376495361328,60.17326736450195
AL071906,49.11695861816406,29.79252052307129,15.708686828613281,33.55382537841797
AL071908,38.094295501708984,57.83359909057617,54.5326042175293,54.63856887817383
AL071909,61.277130126953125,51.50531768798828,39.75443649291992,77.95577239990234
AL071912,74.3897705078125,60.69169998168945,63.25769805908203,79.34609985351562
AL071916,59.625614166259766,45.97914123535156,78.66429138183594,40.1567497253418
AL071921,64.82125091552734,28.198928833007812,15.208878517150879,15.823219299316406
AL071923,61.70764923095703,66.0311508178711,43.42059326171875,46.2128791809082
AL071924,76.15879821777344,70.1749038696289,66.8038330078125,73.23189544677734
AL071926,50.333641052246094,69.61900329589844,71.70777893066406,38.29752731323242
AL071927,73.5551986694336,69.95877075195312,72.37080383300781,65.48954010009766
AL071931,39.91263961791992,53.04412841796875,40.198646545410156,42.75810241699219
AL071932,71.83036804199219,28.225446701049805,32.729454040527344,49.16455078125
AL071933,61.94306182861328,45.84249496459961,50.01872634887695,62.74491500854492
AL071934,44.142555236816406,52.407066345214844,67.10391998291016,32.52969741821289
AL071935,66.05599975585938,25.25970458984375,35.237144470214844,62.27058410644531
AL071936,50.9566535949707,42.55970764160156,54.98055648803711,36.14875793457031
AL071937,70.636962890625,49.61488723754883,46.093135833740234,51.189170837402344
AL071938,74.5038070678711,72.16051483154297,60.33175277709961,70.80696868896484
AL071940,51.63532257080078,44.933074951171875,58.3470344543457,49.3115234375
AL071942,25.70421028137207,58.11509704589844,73.70530700683594,49.594390869140625
AL071943,67.60260009765625,51.19132995605469,20.328323364257812,51.286251068115234
AL071944,45.52989196777344,53.568946838378906,49.15920639038086,32.21056365966797
AL071945,85.16720581054688,75.20033264160156,45.6176643371582,62.49223709106445
AL071946,68.0660171508789,65.20492553710938,55.22334671020508,46.730979919433594
AL071947,78.3529281616211,69.99642944335938,62.39775848388672,58.454795837402344
AL071948,53.862152099609375,82.2559814453125,67.70941162109375,54.31783676147461
AL071949,80.46708679199219,71.68221282958984,45.361358642578125,54.76593017578125
AL071950,53.54944610595703,37.045684814453125,39.48291015625,87.46703338623047
AL071951,81.58179473876953,70.67343139648438,72.97514343261719,73.29417419433594
AL071952,70.5560531616211,61.51694107055664,45.33210372924805,43.81888198852539
AL071953,81.5150375366211,56.194644927978516,80.96661376953125,35.300079345703125
AL071954,54.154319763183594,42.191375732421875,65.98944091796875,34.98808670043945
AL071955,74.99391174316406,76.87550354003906,67.15190887451172,64.93707275390625
AL071956,78.68917083740234,71.34176635742188,42.589351654052734,43.86289596557617
AL071957,40.788238525390625,35.55870819091797,28.390357971191406,44.780242919921875
AL071958,69.74613189697266,54.88591384887695,55.09777069091797,59.46452713012695
AL071959,37.371826171875,29.36438751220703,38.76660919189453,25.040245056152344
AL071960,57.89149856567383,73.4905014038086,66.82583618164062,39.0940055847168
AL071961,55.83478927612305,62.09827423095703,36.84592056274414,72.84760284423828
AL071962,76.9292221069336,6.918540000915527,28.422718048095703,13.825862884521484
AL071963,81.3898696899414,72.91207122802734,71.59203338623047,74.68107604980469
AL071964,54.86134719848633,54.09223175048828,28.465518951416016,34.21765899658203
AL071965,42.520633697509766,21.790016174316406,65.22695922851562,60.83574295043945
AL071966,54.71992111206055,62.419376373291016,68.77593231201172,53.030452728271484
AL071969,49.11293411254883,51.84341049194336,55.40312957763672,49.13042068481445
AL071970,37.30910110473633,60.94343185424805,64.08907318115234,50.5828857421875
AL071971,56.59817123413086,61.634918212890625,60.412654876708984,62.30683898925781
AL071972,52.7437744140625,61.80574417114258,59.905792236328125,35.884620666503906
AL071973,72.53119659423828,71.6252670288086,85.54161071777344,46.17774200439453
AL071974,74.3333511352539,58.74171829223633,45.81617736816406,44.21486282348633
AL071975,46.45424270629883,45.856258392333984,47.09468078613281,42.7454719543457
AL071976,77.30975341796875,51.41562271118164,47.464111328125,48.55910110473633
AL071977,41.9807243347168,35.934635162353516,34.52043533325195,46.89008331298828
AL071978,47.15398025512695,37.141883850097656,45.841575622558594,48.25125503540039
AL071979,41.25,55.0,35.75,33.5
AL071980,73.74000549316406,39.0,57.75,31.489990234375
AL071981,14.0,47.5,43.5,28.739990234375
AL071982,22.0,20.0,17.75,28.5
AL071984,50.5,40.5,19.75,12.0
AL071985,45.25,7.25,26.239990234375,23.489990234375
AL071986,44.75,34.75,42.25,29.0
AL071987,32.25,36.0,42.5,21.0
AL071988,52.0,48.75,53.0,23.25
AL071989,44.0,37.0,46.25,63.0
AL071990,48.75,67.75999450683594,33.75,37.5
AL071991,56.0,83.24000549316406,71.50999450683594,71.24000549316406
AL071992,51.0,16.25,20.75,49.0
AL071993,17.239990234375,16.989990234375,29.489990234375,16.75
AL071994,16.75,41.0,88.99000549316406,71.25999450683594
AL071995,52.25,43.75,49.25,43.25
AL071996,49.75,76.25,38.5,42.5
AL071997,63.25,61.25,31.739990234375,30.989990234375
AL071998,64.0,18.75,36.5,28.739990234375
AL071999,70.74000549316406,26.25,39.25,80.5
AL072000,45.25,65.74000549316406,24.5,29.989990234375
AL072001,69.25,16.75,52.75,44.75
AL072002,19.0,3.739990234375,1.5,6.5
AL072003,76.25,65.25,45.5,31.25
AL072004,66.75,70.0,29.5,72.0
AL072005,72.5,45.75,44.25,23.75
AL072006,50.25,12.0,13.0,53.5
AL072007,46.25,61.5,35.5,22.0
AL072008,63.0,44.5,25.0,26.5
AL072009,64.74000549316406,47.0,37.0,67.24000549316406
AL072010,71.99000549316406,99.74000549316406,45.25,24.75
AL072011,37.0,33.75,28.739990234375,6.25
AL072012,42.25,22.5,27.0,24.75
AL072013,56.75,49.0,31.989990234375,77.25
AL072014,37.25,34.25,30.0,18.5
AL072015,49.5,52.0,58.75,76.5
AL072016,80.75,83.5,65.25,77.25
AL072017,53.5,27.25,55.25,42.75
AL072018,50.0,21.25,41.0,28.0
AL072019,34.0,25.5,47.5,45.25
AL072020,25.25,27.25,34.25,32.5
AL072021,63.5,31.0,26.5,14.5
AL072022,15.25,28.0,0.5,23.75
AL072023,27.25,72.5,37.0,22.5
AL072024,51.75,31.75,77.75,42.0
AL081853,37.95981216430664,25.101726531982422,34.891170501708984,37.35539245605469
AL081859,58.95317840576172,35.29203796386719,45.3986701965332,60.12971115112305
AL081861,63.70718765258789,26.742271423339844,51.70817184448242,48.13856506347656
AL081863,44.05038833618164,40.300071716308594,56.91661071777344,16.292036056518555
AL081867,94.5498275756836,60.7857780456543,56.69004440307617,54.263126373291016
AL081869,40.707401275634766,59.00388717651367,50.36464309692383,45.695152282714844
AL081870,40.757816314697266,52.0899772644043,42.98384475708008,56.39284133911133
AL081871,49.76448440551758,43.427978515625,70.34876251220703,59.87388610839844
AL081877,53.51073455810547,35.21486282348633,36.20158386230469,17.987579345703125
AL081878,78.44673156738281,27.919902801513672,45.73564529418945,43.7195930480957
AL081879,77.43197631835938,46.99341583251953,34.505619049072266,44.19837188720703
AL081880,46.185359954833984,28.611297607421875,35.15315246582031,33.637271881103516
AL081885,74.07144927978516,55.34162902832031,46.066810607910156,37.60866928100586
AL081886,71.62007904052734,39.35402297973633,62.75541687011719,53.43659210205078
AL081887,84.09967803955078,42.052093505859375,25.887142181396484,54.8287239074707
AL081888,47.51496124267578,67.72423553466797,66.2166519165039,64.5960464477539
AL081889,81.61077880859375,75.4125747680664,75.53140258789062,65.99927520751953
AL081891,68.60797882080078,66.02619934082031,55.668052673339844,49.793434143066406
AL081892,50.18941879272461,37.992706298828125,68.0181655883789,67.56575775146484
AL081893,70.312744140625,62.90449905395508,72.07893371582031,66.70486450195312
AL081898,73.15007019042969,73.61212921142578,71.65875244140625,55.25831604003906
AL081899,58.72793960571289,39.500545501708984,57.02315139770508,68.30335998535156
AL081901,55.006324768066406,52.848350524902344,64.38643646240234,61.78710174560547
AL081903,41.96405029296875,37.16719436645508,37.313358306884766,48.65806198120117
AL081906,82.46589660644531,72.03842163085938,77.54180908203125,68.26068115234375
AL081908,65.86923217773438,39.14933395385742,42.97123336791992,59.63359069824219
AL081909,62.93739700317383,78.81237030029297,48.21428298950195,30.153953552246094
AL081916,76.43810272216797,46.81828689575195,52.33787536621094,67.01152801513672
AL081923,68.81888580322266,71.3380126953125,53.50093078613281,64.22468566894531
AL081924,68.70061492919922,57.8266716003418,65.6079330444336,65.67362976074219
AL081926,52.638668060302734,43.09885025024414,47.2091064453125,28.495887756347656
AL081927,74.54810333251953,72.82076263427734,25.686847686767578,77.79620361328125
AL081931,51.23833084106445,54.77090072631836,48.3506965637207,47.469242095947266
AL081932,69.59945678710938,66.19937133789062,65.84541320800781,53.52061080932617
AL081933,72.63417053222656,74.51316833496094,72.10245513916016,65.74285888671875
AL081934,56.924957275390625,58.84356689453125,41.56132888793945,54.565284729003906
AL081935,50.6442985534668,73.68944549560547,28.39508056640625,30.862272262573242
AL081936,61.54799270629883,35.575809478759766,41.24767303466797,41.33259201049805
AL081937,57.876258850097656,44.990055084228516,69.62648010253906,62.54796600341797
AL081938,54.1944580078125,19.292255401611328,10.05516242980957,57.77653503417969
AL081940,70.8110580444336,76.33798217773438,57.217124938964844,69.9523696899414
AL081942,65.54667663574219,37.09452438354492,68.85918426513672,56.67555236816406
AL081943,51.032596588134766,58.113441467285156,41.66130828857422,49.595481872558594
AL081944,74.50425720214844,60.17617416381836,47.44648742675781,56.325347900390625
AL081945,54.28118896484375,49.61455535888672,49.22317123413086,38.101966857910156
AL081947,49.107696533203125,41.0246467590332,58.16236114501953,66.72765350341797
AL081948,77.2579574584961,49.51972198486328,40.45949172973633,48.99409484863281
AL081949,70.03116607666016,69.48841857910156,50.768829345703125,44.57589340209961
AL081950,64.05572509765625,62.34912872314453,32.52974319458008,26.144235610961914
AL081951,83.97600555419922,68.44453430175781,51.09652328491211,56.83062744140625
AL081952,82.72301483154297,75.84025573730469,65.20169830322266,80.41162872314453
AL081953,77.40962219238281,54.2496223449707,62.419010162353516,58.86191940307617
AL081954,84.67274475097656,23.56670570373535,47.94773864746094,41.765289306640625
AL081955,63.385986328125,63.39653015136719,47.804988861083984,62.00982666015625
AL081956,57.556217193603516,50.06532669067383,62.25690460205078,64.67589569091797
AL081957,58.94004821777344,50.103118896484375,59.430564880371094,46.21241760253906
AL081958,65.94686889648438,30.874095916748047,50.599212646484375,15.279723167419434
AL081959,71.72219848632812,57.10826110839844,40.038299560546875,53.68655014038086
AL081960,70.04302215576172,48.52104949951172,21.346969604492188,26.03594207763672
AL081961,74.87467956542969,60.02716064453125,65.3764419555664,61.52927017211914
AL081963,71.1815185546875,39.444602966308594,18.450712203979492,59.79879379272461
AL081964,61.47193908691406,68.36254119873047,62.327796936035156,53.19548416137695
AL081965,78.3600845336914,66.20462799072266,20.650976181030273,44.12787628173828
AL081966,73.26961517333984,49.48390197753906,70.42347717285156,46.259857177734375
AL081968,69.69108581542969,60.633113861083984,64.24393463134766,49.32493209838867
AL081969,58.753658294677734,47.6553955078125,49.211612701416016,57.88231658935547
AL081970,78.71792602539062,78.61673736572266,50.325599670410156,62.566314697265625
AL081971,57.713558197021484,37.98678207397461,27.506332397460938,44.80541229248047
AL081972,69.9385757446289,65.78298950195312,46.079471588134766,71.2869644165039
AL081973,86.21424865722656,59.011802673339844,57.881019592285156,62.74894714355469
AL081974,69.0093002319336,56.50605773925781,56.276432037353516,50.335899353027344
AL081975,60.0715446472168,59.39686584472656,60.214107513427734,43.8179817199707
AL081976,55.6748161315918,68.13016510009766,55.840293884277344,59.854652404785156
AL081977,78.25013732910156,70.95169067382812,58.33747863769531,67.46629333496094
AL081978,69.93595123291016,60.685203552246094,49.896793365478516,52.8313102722168
AL081979,21.25,37.75,31.989990234375,67.74000549316406
AL081980,40.25,36.25,10.5,41.25
AL081981,39.5,48.75,34.25,58.25
AL081982,40.0,8.5,29.989990234375,47.5
AL081984,28.739990234375,26.989990234375,41.75,44.25
AL081985,71.24000549316406,21.5,24.75,36.25
AL081986,28.25,39.5,42.75,13.5
AL081987,50.0,37.25,52.25,27.5
AL081988,27.0,29.5,30.989990234375,52.5
AL081989,80.74000549316406,35.75,41.25,67.49000549316406
AL081990,37.75,9.5,49.5,23.739990234375
AL081991,38.75,31.989990234375,17.739990234375,2.5
AL081992,56.75,53.75,69.50999450683594,63.5
AL081993,68.50999450683594,47.75,91.49000549316406,49.5
AL081994,71.49000549316406,82.74000549316406,39.5,40.5
AL081995,58.75,49.5,26.5,43.0
AL081996,34.0,30.239990234375,55.0,18.0
AL081997,60.5,27.739990234375,31.239990234375,30.739990234375
AL081998,60.75,84.49000549316406,75.75,18.239990234375
AL081999,65.74000549316406,29.739990234375,20.0,14.739990234375
AL082000,44.5,5.0,6.75,18.75
AL082001,56.75,45.25,40.5,24.25
AL082002,63.25,12.75,23.0,10.5
AL082003,45.0,50.0,73.0,60.5
AL082004,60.5,30.25,41.5,59.75
AL082005,55.0,19.75,35.25,31.0
AL082006,48.5,39.25,20.25,13.75
AL082007,18.0,54.5,37.0,57.0
AL082008,19.25,9.25,18.5,41.75
AL082009,17.489990234375,30.239990234375,54.0,28.989990234375
AL082010,37.25,40.25,40.0,31.989990234375
AL082011,39.25,36.75,36.5,27.489990234375
AL082012,35.0,29.5,25.25,49.75
AL082013,57.5,57.25,28.0,40.5
AL082014,37.5,34.25,13.5,38.5
AL082015,38.5,45.25,37.5,40.0
AL082016,57.0,59.75,27.5,14.0
AL082017,39.0,67.75,5.5,13.75
AL082018,77.75,52.25,40.5,68.75
AL082019,49.0,50.75,15.25,40.75
AL082020,55.0,47.0,38.0,51.75
AL082021,68.0,22.5,44.75,42.25
AL082022,18.25,24.5,10.75,16.75
AL082023,25.25,32.0,26.0,28.0
AL091863,53.658931732177734,33.11410903930664,52.55769729614258,45.642669677734375
AL091867,78.25689697265625,57.872859954833984,47.51470184326172,54.536624908447266
AL091869,59.29481506347656,39.20155334472656,56.67180252075195,60.37771224975586
AL091870,80.572265625,29.522563934326172,17.34512710571289,60.774295806884766
AL091878,65.95443725585938,49.956077575683594,51.068660736083984,46.243526458740234
AL091880,57.3299560546875,53.63056182861328,45.367584228515625,67.3376693725586
AL091886,87.32102966308594,54.67967224121094,48.548118591308594,62.92216491699219
AL091887,56.86467742919922,70.44471740722656,67.72628021240234,56.871673583984375
AL091888,35.24223327636719,38.07060623168945,33.021183013916016,76.26244354248047
AL091889,58.22591018676758,51.97888946533203,70.56678009033203,68.44950866699219
AL091891,77.78915405273438,71.49491119384766,71.06731414794922,55.84211730957031
AL091892,53.20684814453125,50.56608963012695,92.29345703125,37.61203384399414
AL091893,80.92044830322266,76.25747680664062,67.06249237060547,68.10834503173828
AL091898,61.062625885009766,56.67299270629883,64.28992462158203,66.94966125488281
AL091899,72.75688934326172,66.2025375366211,54.09332275390625,54.16468048095703
AL091901,79.31535339355469,61.02652359008789,69.7215805053711,76.59453582763672
AL091903,66.53356170654297,60.791011810302734,58.060123443603516,69.14017486572266
AL091906,67.53916931152344,54.216468811035156,54.03367614746094,18.72658920288086
AL091908,80.3402328491211,74.46292877197266,80.93392944335938,67.31124877929688
