code,sst_minus_0_days,sst_minus_3_days,sst_minus_7_days,sst_minus_14_days
AL051944,303.2472229003906,303.16839599609375,303.060302734375,303.0213317871094
AL051945,302.4241943359375,302.4945068359375,302.4674987792969,302.2583923339844
AL051946,297.5890197753906,297.8354187011719,297.9330139160156,298.078857421875
AL051947,302.2106018066406,302.3967590332031,302.25360107421875,301.7633056640625
AL051948,302.821044921875,302.8412780761719,302.9487609863281,303.14178466796875
AL051949,302.54327392578125,302.5580139160156,302.54010009765625,302.5657958984375
AL051950,302.43310546875,302.5280456542969,302.5553894042969,302.5272521972656
AL051951,300.84442138671875,300.88397216796875,300.65277099609375,300.3092346191406
AL051952,294.8293762207031,294.9122619628906,294.786376953125,294.7353515625
AL051953,302.921630859375,303.58831787109375,304.3138732910156,304.2066650390625
AL051954,302.5417785644531,302.5547180175781,302.7710266113281,302.8663635253906
AL051955,303.1112060546875,303.0744934082031,302.8127136230469,302.450439453125
AL051956,301.9047546386719,301.9006652832031,301.9581298828125,302.0986633300781
AL051957,303.15655517578125,303.184326171875,303.183837890625,303.2979431152344
AL051958,302.4233093261719,302.5116882324219,302.4893798828125,302.42376708984375
AL051959,302.7651672363281,302.6543884277344,302.55072021484375,302.5718078613281
AL051960,300.4203796386719,300.4950866699219,300.469970703125,300.43011474609375
AL051961,300.3872375488281,300.59320068359375,300.75140380859375,300.66668701171875
AL051962,302.11444091796875,302.15765380859375,302.25128173828125,302.34228515625
AL051963,300.91717529296875,300.9281921386719,300.8171691894531,300.6217346191406
AL051964,300.2919006347656,300.2491455078125,300.2028503417969,300.0380859375
AL051965,302.11151123046875,302.08575439453125,302.1307678222656,302.280029296875
AL051966,300.886474609375,300.7897033691406,300.6318664550781,300.49029541015625
AL051968,302.8712463378906,303.32659912109375,303.208984375,303.2454833984375
AL051969,301.8459777832031,301.75469970703125,301.6128845214844,301.3674621582031
AL051970,300.90325927734375,300.9978332519531,301.064453125,301.22515869140625
AL051971,302.71826171875,302.69915771484375,302.74127197265625,302.5489807128906
AL051972,298.07830810546875,297.88916015625,297.4980163574219,296.6965637207031
AL051973,299.99688720703125,300.0457458496094,300.0332336425781,299.8316955566406
AL051974,300.9514465332031,300.9579162597656,300.941650390625,300.5521240234375
AL051975,301.857421875,301.8105773925781,301.7718200683594,301.5785217285156
AL051976,299.65643310546875,299.5332946777344,299.3589782714844,298.99468994140625
AL051977,302.11163330078125,302.3302001953125,302.4842529296875,302.5218200683594
AL051978,302.8648986816406,302.8075866699219,302.8431396484375,303.1824951171875
AL051979,301.9730224609375,301.6888427734375,301.71063232421875,301.47772216796875
AL051980,300.1753845214844,300.0518493652344,299.8157958984375,299.56451416015625
AL051981,301.79443359375,301.6429138183594,301.4826354980469,300.9344787597656
AL051982,302.5799983978271,303.26999893188474,303.17999877929685,303.72999992370603
AL051983,300.86999931335447,301.2199996948242,300.9,301.3099998474121
AL051984,299.45999946594236,299.5099987030029,299.4699996948242,299.92999877929685
AL051985,301.86999931335447,301.3799995422363,302.3299983978271,302.60999908447263
AL051986,,,,
AL051987,301.42999877929685,301.33000030517576,299.1600002288818,300.0700000762939
AL051988,300.6600002288818,300.6299995422363,300.58999862670896,301.10999908447263
AL051989,299.7799991607666,299.8200000762939,299.8799995422363,299.5599998474121
AL051990,300.4399990081787,301.15,301.42999877929685,301.11999931335447
AL051991,301.5399993896484,300.76999893188474,300.0299991607666,300.24999847412107
AL051992,299.419998550415,299.3499988555908,299.65,299.97999992370603
AL051993,300.5599998474121,300.1299995422363,300.33000030517576,300.9
AL051994,301.47999992370603,301.58999862670896,302.3299983978271,301.5099987030029
AL051995,301.42999877929685,301.4499992370605,302.3299983978271,302.0700000762939
AL051996,301.6299995422363,301.51999893188474,301.3200000762939,300.15
AL051997,302.8499988555908,302.8499988555908,303.5299991607666,302.669998550415
AL051998,303.99999847412107,304.0999988555908,303.9699996948242,302.95999946594236
AL051999,301.60999908447263,302.0999988555908,302.4100002288818,302.3499988555908
AL052000,301.3099998474121,302.3299983978271,302.5999988555908,302.919998550415
AL052001,301.38999977111814,302.3200000762939,301.65,301.49000015258787
AL052002,301.0999988555908,302.22999992370603,302.20999946594236,302.3200000762939
AL052003,300.3499988555908,300.88999977111814,300.33999862670896,299.4100002288818
AL052004,303.17999877929685,302.26999893188474,302.22999992370603,301.45999946594236
AL052005,300.9,301.38999977111814,300.65,301.15
AL052006,300.9100002288818,300.6999992370605,300.61999931335447,300.65
AL052007,303.0299991607666,302.919998550415,303.1299995422363,303.04999961853025
AL052008,302.26999893188474,302.17999877929685,302.74000015258787,302.1899990081787
AL052009,301.4699996948242,301.6999992370605,301.2599987030029,302.33999862670896
AL052010,302.76999893188474,303.2799991607666,302.9699996948242,302.8099998474121
AL052011,301.99000015258787,301.72999992370603,301.74000015258787,301.0399993896484
AL052012,301.35999908447263,301.61999931335447,300.26999893188474,300.2199996948242
AL052013,301.17999877929685,301.08000030517576,300.8799995422363,300.38999977111814
AL052014,303.08999862670896,303.2899993896484,302.8099998474121,302.8499988555908
AL052015,300.47999992370603,300.4499992370605,300.33000030517576,299.9100002288818
AL052016,301.9100002288818,302.08999862670896,302.29999961853025,302.04999961853025
AL052017,301.61999931335447,300.85999908447263,301.2599987030029,301.6899990081787
AL052018,299.24999847412107,299.51999893188474,298.9,300.08000030517576
AL052019,301.9499992370605,301.9699996948242,300.99999847412107,301.04999961853025
AL052020,299.4399990081787,298.9,299.7599987030029,298.4399990081787
AL052021,300.8200000762939,300.72999992370603,300.76999893188474,300.42999877929685
AL052022,300.61999931335447,300.5700000762939,300.60999908447263,300.72999992370603
AL052023,298.61999931335447,298.0399993896484,297.4499992370605,296.5700000762939
AL052024,301.60999908447263,301.61999931335447,301.2599987030029,301.1299995422363
AL061851,299.5533142089844,299.61700439453125,299.8912658691406,300.19635009765625
AL061853,301.447509765625,301.3743591308594,301.1763916015625,300.2850036621094
AL061856,299.1560974121094,299.4130554199219,299.5392150878906,299.9237060546875
AL061858,301.4495544433594,301.52850341796875,301.5489807128906,301.4303283691406
AL061859,301.51214599609375,301.5745544433594,301.62225341796875,301.7284240722656
AL061860,300.57830810546875,300.63861083984375,300.5333557128906,300.1397399902344
AL061861,300.4029541015625,300.4167175292969,300.5506286621094,300.66204833984375
AL061862,301.19964599609375,301.3132629394531,301.47076416015625,301.7802734375
AL061863,301.60205078125,301.7169494628906,302.0439758300781,302.1902770996094
AL061865,300.3349304199219,300.2874450683594,300.16070556640625,299.81304931640625
AL061866,300.57415771484375,300.60711669921875,300.72735595703125,300.6368408203125
AL061867,299.1171569824219,299.27056884765625,299.3819274902344,299.63397216796875
AL061869,301.1396789550781,301.49505615234375,301.886962890625,301.9032897949219
AL061870,302.2748107910156,302.3656311035156,302.4034423828125,302.482421875
AL061871,302.26239013671875,302.36468505859375,302.3778991699219,302.605224609375
AL061874,302.6670227050781,302.7478332519531,302.83349609375,302.6699523925781
AL061875,301.5086364746094,301.57550048828125,301.72076416015625,301.77227783203125
AL061877,300.0559997558594,300.051513671875,300.14947509765625,300.2588195800781
AL061878,302.16656494140625,302.2049560546875,302.1100769042969,301.960205078125
AL061879,301.432373046875,301.3608093261719,301.3575744628906,301.55364990234375
AL061880,302.19879150390625,302.1302795410156,301.9999084472656,301.25628662109375
AL061881,301.3125,301.0210876464844,300.4398193359375,301.2284851074219
AL061882,301.7547912597656,301.7862548828125,301.77691650390625,301.78497314453125
AL061885,300.8227233886719,301.3468322753906,301.90325927734375,302.0497131347656
AL061886,301.1654052734375,301.1260986328125,301.13311767578125,301.09576416015625
AL061887,301.63128662109375,301.5286560058594,301.3138122558594,301.10809326171875
AL061888,301.9342956542969,301.9164123535156,301.7939758300781,301.7882995605469
AL061889,301.7495422363281,301.6766357421875,301.60430908203125,301.5500793457031
AL061891,300.9774169921875,301.0283203125,301.0325622558594,301.2249450683594
AL061892,301.2124938964844,301.1886291503906,301.35089111328125,301.503173828125
AL061893,299.1180725097656,299.00146484375,298.678466796875,298.4274597167969
AL061894,301.2331237792969,301.2478332519531,301.2394714355469,301.24334716796875
AL061895,300.60260009765625,300.6987609863281,300.5882568359375,301.0184326171875
AL061896,301.4635925292969,301.6103820800781,301.7392272949219,301.89056396484375
AL061897,301.1627502441406,301.31182861328125,301.5274658203125,301.7881774902344
AL061898,301.7689208984375,301.8167724609375,301.82525634765625,301.75311279296875
AL061899,302.0451354980469,302.14642333984375,302.29473876953125,302.5887451171875
AL061900,301.3042297363281,301.3460693359375,301.3547668457031,301.5156555175781
AL061901,299.9122619628906,299.8182678222656,299.562744140625,299.142333984375
AL061903,301.25604248046875,301.2244873046875,301.1604309082031,301.30218505859375
AL061904,299.52764892578125,299.505859375,299.5973205566406,300.0827331542969
AL061906,301.92529296875,301.8721618652344,301.8035583496094,301.7771301269531
AL061908,300.6224365234375,300.57427978515625,300.5178527832031,300.4743957519531
AL061909,301.21441650390625,301.10015869140625,300.9075927734375,300.59600830078125
AL061911,301.1563720703125,301.2264404296875,301.21893310546875,301.1393127441406
AL061912,301.6334228515625,301.6937561035156,301.6964416503906,301.6698913574219
AL061913,300.580810546875,300.6831359863281,300.7264099121094,301.0543518066406
AL061915,301.9493713378906,301.95831298828125,301.972900390625,301.96588134765625
AL061916,301.2915344238281,301.20916748046875,301.0427551269531,300.85321044921875
AL061918,301.927978515625,301.8221130371094,301.703125,301.57733154296875
AL061921,301.3345947265625,301.3490905761719,301.31390380859375,301.2325744628906
AL061923,301.7758483886719,301.78277587890625,301.55828857421875,301.4875183105469
AL061924,299.4224853515625,299.3692321777344,299.36907958984375,298.9467468261719
AL061926,302.17169189453125,302.076171875,302.0242614746094,301.9911193847656
AL061927,302.1645202636719,302.21746826171875,302.29620361328125,302.5260314941406
AL061928,299.88409423828125,299.93023681640625,300.0246276855469,299.8408203125
AL061931,302.1248779296875,302.11297607421875,302.02484130859375,301.9492492675781
AL061932,302.2171325683594,302.2684326171875,302.3051452636719,302.0267028808594
AL061933,300.8048095703125,300.8168029785156,300.816162109375,300.71343994140625
AL061934,301.89251708984375,301.80926513671875,301.7442932128906,301.8321838378906
AL061935,301.61962890625,301.71197509765625,301.6749572753906,301.7548828125
AL061936,301.5137023925781,301.4282531738281,301.4184265136719,301.35015869140625
AL061937,301.7400207519531,301.78009033203125,301.7933349609375,301.65576171875
AL061938,301.2311096191406,301.2249755859375,301.2591247558594,301.123291015625
AL061939,301.8935546875,301.9447937011719,302.0496826171875,302.0146484375
AL061940,302.47259521484375,302.38702392578125,302.2608947753906,301.8954162597656
AL061941,301.9071044921875,301.9004211425781,301.9128723144531,302.0716247558594
AL061942,299.953125,300.2263488769531,300.07879638671875,299.3468017578125
AL061943,301.643798828125,301.8789367675781,302.1551513671875,301.7515563964844
AL061944,302.94110107421875,302.8918151855469,302.79547119140625,302.8212890625
AL061945,301.9778137207031,302.0373840332031,302.0466613769531,302.0481262207031
AL061946,302.34124755859375,302.38775634765625,302.3229675292969,302.16229248046875
AL061947,302.269287109375,302.23394775390625,302.14739990234375,302.15203857421875
AL061948,300.8271789550781,300.95855712890625,301.0892028808594,300.91778564453125
AL061949,299.7232666015625,299.7962646484375,300.20037841796875,300.291259765625
AL061950,299.8961486816406,299.86920166015625,299.7706298828125,299.54290771484375
AL061951,300.5929870605469,300.72930908203125,300.7216796875,300.5166931152344
AL061952,302.06500244140625,302.20013427734375,302.3523864746094,302.3572082519531
AL061953,302.0428466796875,301.9488830566406,301.8224182128906,301.7629699707031
AL061954,301.9249572753906,301.98870849609375,302.1634521484375,302.3785705566406
AL061955,299.3960266113281,299.31585693359375,299.1074523925781,298.8592834472656
AL061956,302.59271240234375,302.5625305175781,302.57275390625,302.7449035644531
AL061957,303.2510070800781,303.2958679199219,303.33233642578125,303.2358093261719
AL061958,302.0927429199219,302.14849853515625,302.04083251953125,301.699951171875
AL061959,301.1849060058594,301.0940246582031,301.1206970214844,301.1269836425781
AL061960,302.3879089355469,302.35198974609375,302.30767822265625,302.59539794921875
AL061961,302.310546875,302.35345458984375,302.45233154296875,302.6557312011719
AL061962,301.04412841796875,301.20458984375,301.0372314453125,300.4479675292969
AL061963,302.06951904296875,302.0811767578125,302.0281677246094,301.8216247558594
AL061964,301.959716796875,301.8990478515625,301.8989562988281,302.2014465332031
AL061965,300.2513427734375,300.31854248046875,300.4256286621094,300.40325927734375
AL061966,300.8607482910156,300.8338928222656,300.76226806640625,300.65631103515625
AL061968,302.9073181152344,302.8699035644531,302.8984375,302.80133056640625
AL061969,300.8084411621094,300.8046875,300.8254089355469,300.75494384765625
AL061971,302.56341552734375,302.7349548339844,302.7241516113281,302.837646484375
AL061972,300.58612060546875,300.4920959472656,299.9803161621094,299.2929382324219
AL061973,300.9261474609375,300.6820068359375,300.42462158203125,300.6832275390625
AL061974,299.8694152832031,300.2186584472656,300.29925537109375,299.29962158203125
AL061975,302.1573791503906,302.09490966796875,301.9499206542969,301.4852600097656
AL061976,301.447265625,301.24560546875,300.97711181640625,300.440185546875
AL061977,301.9066467285156,302.06927490234375,302.374267578125,302.68792724609375
AL061978,300.0392150878906,299.9371032714844,299.87738037109375,299.53997802734375
AL061979,299.9912414550781,299.9136962890625,299.8846435546875,299.895263671875
AL061980,300.4896240234375,300.3919372558594,300.16021728515625,299.9801330566406
AL061981,298.2795104980469,298.4055480957031,297.8375244140625,296.6231994628906
AL061982,301.36999931335447,301.17999877929685,302.01999893188474,301.4399990081787
AL061983,300.54999961853025,302.24000015258787,301.9399990081787,302.0999988555908
AL061984,302.26999893188474,300.5299991607666,300.74999847412107,301.22999992370603
AL061985,298.92999877929685,297.8499988555908,298.83000030517576,299.10999908447263
AL061986,299.72999992370603,300.0099987030029,299.70999946594236,299.04999961853025
AL061987,301.86999931335447,300.54999961853025,299.2799991607666,299.8799995422363
AL061988,300.63999977111814,300.79999961853025,300.2599987030029,298.83999862670896
AL061989,299.60999908447263,298.04999961853025,298.20999946594236,299.42999877929685
AL061990,295.92999877929685,296.0000003814697,295.72999992370603,296.33000030517576
AL061991,302.11999931335447,302.0700000762939,302.6999992370605,302.0599998474121
AL061992,298.5299991607666,298.8499988555908,298.6999992370605,297.67999877929685
AL061993,299.74999847412107,299.49000015258787,300.1899990081787,298.76999893188474
AL061994,300.61999931335447,300.97999992370603,301.0299991607666,301.33000030517576
AL061995,302.97999992370603,303.2899993896484,303.8099998474121,302.0099987030029
AL061996,300.83000030517576,300.67999877929685,300.1600002288818,299.72999992370603
AL061997,300.919998550415,301.11999931335447,300.01999893188474,301.4
AL061998,301.0999988555908,302.7199996948242,302.919998550415,303.67999877929685
AL061999,302.15,302.51999893188474,301.4100002288818,301.5999988555908
AL062000,301.99000015258787,300.5399993896484,300.5399993896484,300.3099998474121
AL062001,300.5299991607666,301.1999992370605,301.08000030517576,301.0700000762939
AL062002,301.9699996948242,302.01999893188474,302.8499988555908,302.9399990081787
AL062003,299.54999961853025,298.92999877929685,299.97999992370603,298.7599987030029
AL062004,301.67999877929685,302.169998550415,301.11999931335447,301.0099987030029
AL062005,302.33999862670896,302.0700000762939,302.13999977111814,300.9100002288818
AL062006,301.3799995422363,302.1899990081787,302.24000015258787,301.5700000762939
AL062007,301.8799995422363,301.5299991607666,301.2799991607666,301.4
AL062008,301.9100002288818,301.919998550415,301.6299995422363,301.6600002288818
AL062009,301.7599987030029,301.86999931335447,301.58000030517576,301.49999847412107
AL062010,301.67999877929685,301.74999847412107,302.169998550415,301.5999988555908
AL062011,300.83000030517576,300.6999992370605,300.419998550415,299.72999992370603
AL062012,299.72999992370603,300.3799995422363,300.3200000762939,299.97999992370603
AL062013,302.45999946594236,302.5700000762939,301.9699996948242,301.99999847412107
AL062014,301.3099998474121,301.5299991607666,300.95999946594236,300.13999977111814
AL062015,301.1600002288818,301.5099987030029,301.7799991607666,301.72999992370603
AL062016,301.58999862670896,301.6299995422363,300.6999992370605,301.6600002288818
AL062017,302.54999961853025,302.8799995422363,302.61999931335447,302.6600002288818
AL062018,301.5099987030029,301.49000015258787,301.669998550415,300.58000030517576
AL062019,301.49000015258787,302.3299983978271,302.3799995422363,300.669998550415
AL062020,302.4699996948242,302.74999847412107,301.5700000762939,301.4499992370605
AL062021,302.0099987030029,301.95999946594236,301.6899990081787,301.47999992370603
AL062022,301.88999977111814,301.65,301.919998550415,301.88999977111814
AL062023,301.6999992370605,301.38999977111814,301.8499988555908,301.8499988555908
AL062024,304.6299995422363,304.8299983978271,304.5999988555908,304.1899990081787
AL071853,299.61553955078125,299.5434875488281,299.5310974121094,299.46551513671875
AL071859,300.69927978515625,300.8000183105469,300.9501037597656,301.1371154785156
AL071860,300.8252868652344,300.9377136230469,300.9412536621094,300.93353271484375
AL071861,299.1794128417969,299.2086486816406,299.53021240234375,300.53363037109375
AL071863,301.980224609375,302.07928466796875,302.16949462890625,302.15301513671875
AL071865,301.72430419921875,301.85955810546875,301.9490661621094,301.9456787109375
AL071866,297.9685974121094,297.96044921875,298.0065002441406,298.4228210449219
AL071867,301.1837463378906,301.3046875,301.6044921875,302.3682556152344
AL071869,300.7349853515625,300.748291015625,300.6700439453125,300.5166931152344
AL071870,300.9788818359375,301.0517272949219,301.09002685546875,300.99139404296875
AL071871,301.93463134765625,301.9886169433594,301.9583740234375,301.96435546875
AL071874,301.4815368652344,301.503173828125,301.4465637207031,301.4697570800781
AL071877,299.92578125,300.2107238769531,300.2943115234375,300.5140075683594
AL071878,302.6241760253906,302.56365966796875,302.46087646484375,302.32672119140625
AL071879,301.7728271484375,301.8651123046875,301.8652038574219,301.9861145019531
AL071880,300.94659423828125,301.0830383300781,301.12481689453125,301.13336181640625
AL071881,299.2495422363281,299.4825134277344,299.6681213378906,299.8960876464844
AL071885,300.9684753417969,300.9375,300.9835510253906,301.0517272949219
AL071886,300.53118896484375,300.5753479003906,300.55450439453125,300.3556823730469
AL071887,301.7388610839844,301.63104248046875,301.45361328125,301.12396240234375
AL071888,301.332763671875,301.3875732421875,301.45013427734375,302.0619201660156
AL071889,299.94952392578125,299.91412353515625,299.9293212890625,299.91259765625
AL071891,302.2986145019531,302.2712097167969,302.19500732421875,302.14794921875
AL071892,301.5887145996094,301.5537109375,301.6358642578125,301.7121276855469
AL071893,299.7581787109375,299.967529296875,300.2320861816406,300.4760437011719
AL071894,301.1039123535156,301.0824890136719,301.1582336425781,301.4837341308594
AL071896,300.9974365234375,300.9833068847656,300.9704284667969,301.1601257324219
AL071898,301.38861083984375,301.3086242675781,301.19635009765625,301.552001953125
AL071899,300.75482177734375,300.84246826171875,300.8251037597656,300.81793212890625
AL071900,301.316162109375,301.4022521972656,301.53924560546875,301.74169921875
AL071901,300.6836853027344,300.70050048828125,300.64324951171875,300.37811279296875
AL071903,301.39111328125,301.4393310546875,301.4349060058594,301.4048156738281
AL071906,297.781494140625,297.9753112792969,297.98291015625,297.9756164550781
AL071908,302.072509765625,302.1499938964844,302.25518798828125,302.405029296875
AL071909,301.9329833984375,302.0623779296875,301.90789794921875,301.9378662109375
AL071912,301.0639343261719,301.1670227050781,301.2019958496094,301.2486877441406
AL071916,301.5662841796875,301.5753479003906,301.5263977050781,301.44512939453125
AL071921,300.1644592285156,300.26025390625,300.4006652832031,300.89691162109375
AL071923,301.31610107421875,301.3758544921875,301.51043701171875,301.61297607421875
AL071924,300.3494873046875,300.31842041015625,300.26922607421875,299.92962646484375
AL071926,301.2716979980469,301.1511535644531,301.0242614746094,300.8786315917969
AL071927,302.18267822265625,302.2781066894531,302.4002685546875,302.7020263671875
AL071931,301.45159912109375,301.4617919921875,301.4252624511719,301.4234924316406
AL071932,299.98919677734375,300.023681640625,300.1795959472656,300.3676452636719
AL071933,301.786376953125,301.8362121582031,301.78240966796875,301.68670654296875
AL071934,302.39373779296875,302.2934875488281,302.1092529296875,301.97064208984375
AL071935,297.6062927246094,297.82720947265625,298.1184387207031,299.3009338378906
AL071936,302.6098327636719,302.61370849609375,302.58551025390625,302.4211730957031
AL071937,302.97833251953125,302.8900146484375,302.8557434082031,302.7757873535156
AL071938,299.87200927734375,299.91558837890625,299.9855651855469,300.26025390625
AL071940,301.1163635253906,301.1750183105469,301.2870788574219,301.2469177246094
AL071942,300.3209228515625,300.41748046875,300.50555419921875,301.0028076171875
AL071943,300.20672607421875,300.2579345703125,300.4676513671875,300.5943603515625
AL071944,301.8660888671875,301.8793029785156,301.845458984375,301.6587829589844
AL071945,302.83135986328125,303.0048522949219,303.10272216796875,303.0690002441406
AL071946,301.31005859375,301.4490966796875,301.5821533203125,301.7542419433594
AL071947,300.8233642578125,300.9674377441406,301.16845703125,301.33258056640625
AL071948,299.2102966308594,299.4271240234375,299.60113525390625,299.96624755859375
AL071949,300.95623779296875,301.0904541015625,301.2975769042969,301.5455627441406
AL071950,300.0808410644531,299.98992919921875,299.8170471191406,299.9140625
AL071951,301.33587646484375,301.44036865234375,301.50244140625,301.2671813964844
AL071952,301.0150146484375,301.0376892089844,300.93988037109375,300.9071960449219
AL071953,301.78826904296875,301.7994079589844,301.5928649902344,301.5224304199219
AL071954,301.7947998046875,301.7578125,301.64105224609375,301.6866455078125
AL071955,302.3922424316406,302.2901916503906,302.2135009765625,302.3948059082031
AL071956,302.41302490234375,302.49578857421875,302.48516845703125,302.3098449707031
AL071957,300.1466979980469,300.2680969238281,300.59588623046875,301.08770751953125
AL071958,302.4043884277344,302.4698181152344,302.37359619140625,302.3798522949219
AL071959,300.1312255859375,300.04119873046875,299.8249206542969,299.6168212890625
AL071960,301.8324890136719,301.8262939453125,301.7045593261719,301.72222900390625
AL071961,301.4637451171875,301.4208984375,301.36077880859375,301.4447937011719
AL071962,295.4892272949219,295.6521301269531,295.6543273925781,296.3169860839844
AL071963,302.27398681640625,302.2552795410156,302.3296813964844,302.3035583496094
AL071964,298.7794189453125,298.65484619140625,298.47222900390625,298.39892578125
AL071965,299.4264831542969,299.9192810058594,300.4407043457031,300.5328063964844
AL071966,300.68646240234375,300.5618896484375,300.5594177246094,300.6089172363281
AL071969,302.04443359375,301.9863586425781,301.94732666015625,302.136962890625
AL071970,298.0148010253906,297.62237548828125,297.3122253417969,296.91162109375
AL071971,302.994384765625,303.0148010253906,302.963134765625,302.9210510253906
AL071972,305.42742919921875,306.02642822265625,304.412353515625,305.40655517578125
AL071973,300.9024963378906,300.708740234375,300.3800964355469,300.50958251953125
AL071974,300.2841796875,300.1634521484375,300.0841064453125,299.7901611328125
AL071975,301.6015319824219,301.5502624511719,301.501220703125,301.4836120605469
AL071976,301.706787109375,301.80743408203125,301.7417297363281,301.4064636230469
AL071977,299.7358093261719,299.91607666015625,299.8241271972656,300.35919189453125
AL071978,300.8142395019531,300.6996154785156,300.5898742675781,300.4024658203125
AL071979,298.38604736328125,298.2942199707031,298.1956481933594,298.1493225097656
AL071980,300.347900390625,300.70050048828125,301.16290283203125,301.04083251953125
AL071981,303.00799560546875,302.904541015625,303.2650146484375,302.66949462890625
AL071982,300.7199996948242,301.24999847412107,302.0299991607666,303.2199996948242
AL071984,299.9100002288818,298.97999992370603,300.04999961853025,299.95999946594236
AL071985,300.33000030517576,301.01999893188474,300.79999961853025,301.65
AL071986,301.5599998474121,301.83000030517576,301.9,301.33000030517576
AL071987,300.4699996948242,300.49999847412107,300.61999931335447,299.13999977111814
AL071988,301.3099998474121,301.0299991607666,302.3799995422363,302.8299983978271
AL071989,299.7899993896484,299.7199996948242,300.8499988555908,300.33999862670896
AL071990,301.17999877929685,300.5399993896484,300.54999961853025,300.26999893188474
AL071991,300.04999961853025,300.20999946594236,299.85999908447263,300.1299995422363
AL071992,299.58999862670896,299.83000030517576,299.76999893188474,301.17999877929685
AL071993,302.11999931335447,302.1899990081787,302.35999908447263,302.95999946594236
AL071994,299.38999977111814,299.74999847412107,299.26999893188474,300.26999893188474
AL071995,300.8200000762939,300.6899990081787,299.9,299.1999992370605
AL071996,301.1899990081787,301.04999961853025,300.2199996948242,299.74999847412107
AL071997,301.33000030517576,301.8200000762939,301.6600002288818,301.45999946594236
AL071998,300.0299991607666,300.8200000762939,301.1999992370605,299.9
AL071999,302.1999992370605,302.86999931335447,303.2899993896484,301.95999946594236
AL072000,300.24000015258787,301.7899993896484,300.33000030517576,300.3799995422363
AL072001,299.70999946594236,300.54999961853025,300.83000030517576,300.01999893188474
AL072002,300.45999946594236,300.38999977111814,300.49999847412107,300.51999893188474
AL072003,300.74000015258787,300.8200000762939,302.2199996948242,301.99000015258787
AL072004,301.8200000762939,302.3200000762939,302.5299991607666,301.70999946594236
AL072005,302.74999847412107,303.0399993896484,302.5799983978271,303.5999988555908
AL072006,300.6299995422363,301.15,300.54999961853025,299.60999908447263
AL072007,300.7899993896484,300.8499988555908,301.6299995422363,302.6299995422363
AL072008,301.2899993896484,301.35999908447263,301.669998550415,301.26999893188474
AL072009,300.04999961853025,300.8200000762939,299.58000030517576,300.58000030517576
AL072010,301.7899993896484,302.29999961853025,302.63999977111814,301.5099987030029
AL072011,302.1299995422363,301.6899990081787,302.3499988555908,301.5399993896484
AL072012,300.4399990081787,300.1600002288818,300.2899993896484,300.2799991607666
AL072013,302.169998550415,302.3499988555908,302.0299991607666,302.49000015258787
AL072014,302.3299983978271,302.2899993896484,301.79999961853025,301.85999908447263
AL072015,300.85999908447263,301.8499988555908,301.17999877929685,302.0999988555908
AL072016,301.3099998474121,300.8499988555908,300.9499992370605,300.0999988555908
AL072017,302.4,302.1999992370605,302.29999961853025,301.8499988555908
AL072018,302.0599998474121,302.0399993896484,302.58999862670896,302.49000015258787
AL072019,303.47999992370603,303.8299983978271,303.2899993896484,303.5599998474121
AL072020,301.76999893188474,301.65,301.17999877929685,301.7899993896484
AL072021,300.65,299.9399990081787,300.3499988555908,299.9499992370605
AL072022,301.51999893188474,301.5599998474121,301.0700000762939,300.7799991607666
AL072023,301.7899993896484,301.33999862670896,301.1299995422363,301.17999877929685
AL072024,301.51999893188474,301.63999977111814,301.47999992370603,301.04999961853025
AL081853,299.8454284667969,300.0899353027344,300.5201110839844,300.8962707519531
AL081859,300.4790344238281,300.470947265625,300.4963073730469,300.6474914550781
AL081861,298.8145751953125,298.9036865234375,299.47119140625,299.9654541015625
AL081863,299.11126708984375,299.24468994140625,299.32196044921875,299.70745849609375
AL081867,301.8721923828125,301.947265625,302.0587463378906,302.0670166015625
AL081869,300.2445068359375,300.47247314453125,300.50213623046875,300.3494567871094
AL081870,297.5992126464844,297.9164123535156,298.09869384765625,298.35394287109375
AL081871,300.8267822265625,300.9482421875,300.9497375488281,300.8951721191406
AL081877,299.8005065917969,299.83502197265625,299.98577880859375,300.63128662109375
AL081878,301.5976867675781,301.6319580078125,301.7377014160156,302.0346374511719
AL081879,299.6912536621094,299.72930908203125,300.0310974121094,300.68145751953125
AL081880,300.4344787597656,300.3420104980469,300.2492370605469,300.16241455078125
AL081885,300.546630859375,300.66632080078125,300.8540954589844,301.45599365234375
AL081886,302.0653381347656,302.1672668457031,302.0430603027344,301.8468322753906
AL081887,301.6697692871094,301.7996826171875,302.05126953125,302.22637939453125
AL081888,301.814453125,301.7738952636719,301.69830322265625,301.73919677734375
AL081889,302.13140869140625,302.1473388671875,302.247314453125,302.3221740722656
AL081891,301.9842834472656,301.9986267089844,302.01873779296875,302.1076354980469
AL081892,300.7872009277344,300.97052001953125,300.9716491699219,300.9839172363281
AL081893,302.60809326171875,302.6733093261719,302.6663513183594,302.3367614746094
AL081898,302.45111083984375,302.4461364746094,302.47137451171875,302.62701416015625
AL081899,300.53009033203125,300.6879577636719,300.91302490234375,301.0999755859375
AL081901,300.4870910644531,300.3760070800781,300.5646667480469,300.77545166015625
AL081903,299.9832763671875,300.2213439941406,300.4893493652344,300.432861328125
AL081906,302.05389404296875,302.08807373046875,302.0684814453125,302.1261901855469
AL081908,300.2856140136719,300.4010009765625,300.36651611328125,300.4349365234375
